,nm_produto,ds_classe2,vl_total
3194,Agua Coco Obrigado 350ml Pet,Bebidas Frias,12.27
3195,Desod.Bozzano Aero 90g Invisible,Perfumaria/Higiene E Beleza,7.88
3196,Cookies Quaker Cacau/Avela 40g,Seca Leve,1.60
3197,Cookies Quaker Aveia Maca/Canela 40g,Seca Leve,1.67
3198,Limpador Veja Perf.Nat.Floral 500ml,Limpeza,4.79
3199,Creme P/Pentear Seda 300ml Liso Perfeito,Perfumaria/Higiene E Beleza,9.28
3200,Desod.Rexona Aero 120g Powder F,Perfumaria/Higiene E Beleza,15.27
3201,Massa Isabela C/O Ninho Lgo 500g,Seca Leve,3.65
3202,Chipa Trad.Chefe Foods Kg,Padaria,12.76
3203,Massa Pastel Pavioli 400g Dco Esp.,"Frios,Massas E Gordurosos",4.68
3204,Pe de Moleque Sto Antonio C/Melado 300g,Seca Leve,6.99
3205,Broa Charlotte Volkkorn Brot 450g,Paes E Bolos Industrializados,19.35
3206,Palito Tres Queijo Chef Foods Kg,Padaria,3.74
3207,Ervas Finas Strafit 10g,Seca Salgada,5.90
3208,Picole Kibon Palito 72ml Tablito,Congelados,5.50
3209,Salg.Ebicen Camarao 60g,Seca Doce,3.61
3210,"Bala Starburst Orig.58,7g",Seca Leve,7.50
3211,Tempero Knorr Carne 40g,Seca Salgada,4.09
3212,Oleo Sinha Canola 900ml Pet,Seca Pesada,5.22
3213,Choc.Garoto Baton Cme Mrgo C/4 64g,Seca Leve,14.67
3214,Run Montilla Cta Ouro 1l,Bebidas Quentes,20.98
3215,Fraldinha Friboi Resf.Kg,Acougue,35.56
3216,Cj.2 Desod.Rexona Aero 90g C/50% Powd.F,Perfumaria/Higiene E Beleza,36.68
3217,Canudinhos Nino P/Rechear 150g,Seca Doce,7.19
3218,Choc.Garoto Talento Mini Avela 25g,Seca Leve,2.39
3219,Bala Dori Goma Ftas Sort.32g,Seca Leve,3.78
3220,Bolo de Cenoura Kg,Confeitaria,5.66
3221,Refrig.Cini Wimi 2l Pet,Bebidas Frias,16.65
3222,Marg.Delicia Supreme 250g C/Sal,"Frios,Massas E Gordurosos",4.74
3223,Extrato Tomate Predilecta Livre 350g Sac,Seca Salgada,5.42
3224,Inset.Detefon Espiral C/10 100g,Limpeza,6.26
3225,Refrig.Cini Wimi 600ml Pet,Bebidas Frias,1.94
3226,Maionese Hellmanns 250g,Seca Salgada,9.38
3227,Farinha Mand.Caldo Bom Amar.1kg,Seca Pesada,10.10
3228,Refr.Po Trink Abac.30g,Bebidas Frias,1.82
3229,Beb.Lactea Tirol 900g Mrgo,Laticinios,12.80
3230,Bacon Seara Manta Kg,Fiambreria,4.97
3231,Cha Multiervas Cidreira 10g C/10,Seca Doce,3.86
3232,Gelatina Dr.Oetker Minha Gelat.Uva 75g,Seca Doce,3.18
3233,Cha Real Limao 32g C/20,Seca Doce,3.35
3234,Extrato Tomate Bonare 340g La,Seca Salgada,1.88
3235,Massa Barilla C/O Pde Nosso 500g,Seca Leve,3.36
3236,Pao Nutrella Nutrelinhas Integral 300g,Paes E Bolos Industrializados,6.50
3237,Shampoo Pantene 200ml Liso Extremo,Perfumaria/Higiene E Beleza,9.64
3238,Queijo Monte Fuji M.Fresc.Cry Kg Fabagr,Seca Doce,31.38
3239,Beb.Lactea Paulista Nat.170g Granola,Laticinios,3.58
3240,Leite Ferm.Activia 110g Mrgo,Laticinios,1.89
3241,Cafe Nescafe Soluv.Matinal 50g Sache,Seca Pesada,3.90
3242,Tubetes Barion Rech.Choc.C/Avela 50g,Seca Leve,10.33
3243,"Sorvete Nestle 1,5l Flocos Trad.",Congelados,15.90
3244,Bolinho Bauducco Kids 40g Baun.C/Choc.,Paes E Bolos Industrializados,1.10
3245,Cerv.1500 Puro Malte 350ml La,Bebidas Frias,18.55
3246,Neston Vit.Mamao/Maca/Banana 210g,Seca Doce,21.60
3247,Iog.Chamyto Go 100g Vitamina de Ftas,Laticinios,7.36
3248,Sapolio Radium Limao Po 300g,Limpeza,3.75
3249,Sun Secador Abrilhantador 100ml,Limpeza,8.95
3250,Acucar Native Org.Dourado 1kg,Seca Doce,6.84
3251,Massa Barilla Integ.Spgt.500g,Seca Leve,7.26
3252,Desinf.Lysoform Sve 1l,Limpeza,9.19
3253,Barra Ftas Nutry Lja 60g,Seca Leve,6.29
3254,Leite Po Molico Desn.Calcio 500g,Seca Doce,20.99
3255,Massa Barilla Integ.Farfalle 500g,Seca Leve,8.26
3256,"Cj.1 Vanish Pink+1 Vanish White 1,5l",Limpeza,29.98
3257,Cj.2 Limpador Veja Deseng.Ref.50% Desc.,Limpeza,26.58
3258,Leite Po Ninho Levinho 400g,Seca Doce,32.67
3259,Refrig.Sukita 600ml Pet,Bebidas Frias,3.49
3260,Massa B.Gosto Smla Spgt 500g,Seca Leve,1.98
3261,Casquinha Barion P/Sorvete C/18,Seca Doce,4.46
3262,Cobertura Kenko Choc.250g,Seca Doce,10.85
3263,"Sorvete Kibon Sorv.1,5l Laka",Congelados,40.39
3264,Desinf.Pinho Sol Citrus Lav.500ml,Limpeza,24.31
3265,"Sorvete Nestle 1,5l Napolitano Espec.",Congelados,16.90
3266,Purif.Bom Ar Elet.D.Dias Lav.Ap.12ml,Limpeza,18.76
3267,Choc.Twix 45g,Seca Leve,4.36
3268,Jurupinga Dinalle 975ml,Bebidas Quentes,21.02
3269,Catuaba Selvagem 1l,Bebidas Quentes,13.90
3270,Pao Nutrella Supreme Frutas 600g,Paes E Bolos Industrializados,27.78
3271,Barra Cer.Linea Banana 75g C/3,Seca Leve,3.98
3272,Mel Em Sache 90g Fabagr,Seca Doce,4.48
3273,Beb.Lactea Minilac 200ml Choc.,Leite,3.68
3274,Barra Cer.Linea Mrgo 75g C/3,Seca Leve,3.98
3275,Pao Nutrella Vitta % Int.14 Graos 450g,Paes E Bolos Industrializados,9.78
3276,Inset.Sbp Multi Aero 300ml Gts 150ml Euc,Limpeza,29.70
3277,Filtro Melitta P/Cafeteira N.2 Med.C/30,Seca Pesada,3.44
3278,Tempero Sazon Marrom 60g,Seca Salgada,3.99
3279,Massa Parati C/O Paraf.500g,Seca Leve,2.58
3280,Tempero Sazon Branco 60g,Seca Salgada,15.51
3281,Vinho Campo Largo Superior Tto Sve 1l,Bebidas Quentes,18.90
3282,Caldo Knorr Galinha 114g L12 P10,Seca Salgada,5.78
3283,Extrato Tomate Salsaretti 330g Lata,Seca Salgada,16.81
3284,Massa Parati C/O Cab.De Anjo 500g,Seca Leve,7.58
3285,Esparadrapo Cremer Impermeavel Branco,Perfumaria/Higiene E Beleza,6.71
3286,Antissep.Buc.Plax 250ml Ice Infinity,Perfumaria/Higiene E Beleza,19.80
3287,Macarrao Bifum Inst.Leg.67g,Seca Doce,2.51
3288,Lustra Moveis Facille F.Flores 200ml,Limpeza,4.30
3289,Batata Poli Em Conserva 300g,Seca Salgada,6.31
3290,Kit Limpador Ype M.Uso Clas.L4p3 500ml,Limpeza,8.85
3291,Acucar Globo Cristal Esp.2kg,Seca Pesada,3.79
3292,Desinf.Pinho Ype Lav.500ml,Limpeza,3.50
3293,Agua Min.Crystal 310ml Copo,Bebidas Frias,2.97
3294,Massa Nissin Cup Noodles Crem.Fgo 72g,Seca Leve,17.38
3295,Massa Ninfa Inst.Gal.Caip.85g,Seca Leve,9.79
3296,Batata Ruffles C&S 57g,Seca Leve,4.17
3297,Arroz Urbano Parb.5kg,Seca Pesada,11.90
3298,Beb.Hidrotonico I9 Uva Vde 500ml Pet,Bebidas Frias,8.47
3299,Esc.Dental Condor Medictrip L2 P1,Perfumaria/Higiene E Beleza,13.35
3300,Gel Fixador Summer 220g Media Fator 1,Perfumaria/Higiene E Beleza,4.00
3301,Gel Dental Sorriso 70g Xtreme White 4d,Perfumaria/Higiene E Beleza,4.53
3302,Massa Pastel Ama Bene 500g Rolo,"Frios,Massas E Gordurosos",4.63
3303,Creme Nutella Avela 350g,Seca Doce,43.70
3304,Alv.Barra Vanish Super White 75g,Limpeza,9.18
3305,Vodka Bamboa Trad.970ml,Bebidas Quentes,16.07
3306,Beb.Lactea Tirol 900g Maracuja,Laticinios,3.20
3307,Lanche Faroeste X-Cheddar 130g,Congelados,3.78
3308,Massa Nissin Fgo Assado C/Limao 80g,Seca Leve,2.56
3309,"Chicle Mentos 3 Pure Fresh 8,5g",Seca Leve,11.90
3310,"Chicle Trident Unlimited Menta 13,3g",Seca Leve,20.93
3311,Bala Arcor But.Tof.Choc.Bco 130g,Seca Leve,4.29
3312,"Refrig.Cini Citrus 1,5l Pet",Bebidas Frias,3.39
3313,Run Bacardi Big Apple 980ml,Bebidas Quentes,31.98
3314,Gelatina Royal Cereja 25g,Seca Doce,4.21
3315,Limpador Pratice T.Limo Squeeze 500ml,Limpeza,5.23
3316,Refrig.Coca-Cola 220ml Mini Lata,Bebidas Frias,8.54
3317,Iog.Vigor 180g Coco Gf,Laticinios,1.79
3318,Creme P/Pentear Tresemme 300ml Poo,Perfumaria/Higiene E Beleza,9.90
3319,Lasanha Seara 600g 4 Qjos,Congelados,18.96
3320,Abs.Intimus Gel Normal Sve S/Abas C/8,Perfumaria/Higiene E Beleza,6.44
3321,Sab.Lifebuoy 85gr Erva Doce,Perfumaria/Higiene E Beleza,1.59
3322,Sab.Lifebuoy 85gr Cream,Perfumaria/Higiene E Beleza,1.59
3323,Salg.E.Chips Cheetos Mix de Qjo 49g,Seca Leve,8.09
3324,Amac.Conc.Ype Azul Aconchego 500ml Sache,Limpeza,11.82
3325,Sapolio Radium Cloro Po 300g,Limpeza,3.75
3326,Molho Kenko Alho 150ml,Seca Salgada,2.71
3327,Mini Bolo Panquinho 70g Chocoboy Baun.,Paes E Bolos Industrializados,2.68
3328,Alcool Coperalcool Bacfree Lav.750ml,Limpeza,7.23
3329,Molho Satis Shoyu Intenso 150ml,Seca Salgada,2.80
3330,Pao Frances C/Fibras Kg,Padaria,12.53
3331,Sab.Super Orig.150g Colonia,Perfumaria/Higiene E Beleza,1.99
3332,Massa Nissin Spgt T-5 500g,Seca Leve,8.56
3333,Shampoo Clear 200ml Limpeza Diaria,Perfumaria/Higiene E Beleza,13.85
3334,Mil.Pipoca Caldo Bom Mic.Bacon 100g,Seca Pesada,6.18
3335,Molho D'Ajuda P/Lanche 3 Em 1 185g,Seca Salgada,3.44
3336,Adoc.Adocyl Stevia 80ml,Seca Doce,3.79
3337,Agua Min.Font Life Sport 510ml S/Gas Pet,Bebidas Frias,1.46
3338,Cerv.Dinam Faxe Premium 1l La,Bebidas Frias,18.97
3339,Tirinhas Lar 300g,Congelados,8.98
3340,Sab.Granado Bebe 90g Erva Doce,Perfumaria/Higiene E Beleza,3.97
3341,Sabao Pedra Ype Coco C/5,Limpeza,8.75
3342,File Seara Peito Fgo Cong.Iqf 1kg,Congelados,11.26
3343,Bisc.Isabela Waffer Choc.145g,Seca Leve,9.54
3344,Coloracao Casting Creme Cast.Nat.400,Perfumaria/Higiene E Beleza,27.65
3345,Leite Castrolanda Naturalle Uht 1l Semid,Leite,2.59
3346,Granola Jasmine Integ.Trad.300g,Seca Doce,8.81
3347,Cafe 3 Coracoes Trad.Vacuo 250g,Seca Pesada,5.43
3348,Hastes Flex.Cottonbaby C/150  52,Perfumaria/Higiene E Beleza,3.13
3349,Limpador Pratice M.Uso Classico 500ml,Limpeza,2.97
3350,Leite Po Itambe Int.Inst.400g Sache,Seca Doce,7.59
3351,Fio Dental Sanifill E.Fino 100m Gts 25m,Perfumaria/Higiene E Beleza,6.99
3352,Protetor Carefree T.Dia S/Perf.C/15,Perfumaria/Higiene E Beleza,4.12
3353,Desinf.Pinho Sol Orig.500ml C/10% Gratis,Limpeza,3.59
3354,Arroz Urbano Parb.1kg,Seca Pesada,7.83
3355,Agua Sanit.Mr.Musculo C.Gel 500ml Promo,Limpeza,8.41
3356,Desodor.Harpic Past.Ades.2x1 Pinho L3p2,Limpeza,5.09
3357,Sabao Omo Liq.Sports 3l,Limpeza,32.38
3358,Bolo de Laranja Kg,Confeitaria,10.62
3359,Molho Aji-No-Shoyu 150ml,Seca Salgada,5.42
3360,Pomada Wassington P/Calc.Pta 36g,Limpeza,5.99
3361,Soda Caustica Bradoc 300g,Limpeza,9.77
3362,Limpa Vidro Facille 550ml,Limpeza,3.10
3363,Creme de Leite Itambe 300g La,Seca Doce,8.40
3364,Leite Condensado Itambe 395g La,Seca Doce,7.38
3365,Purif.Bom Ar Fresh.Citr.Refil 250ml,Limpeza,26.19
3366,Espum.Aurora Bco.Demi Sec 750ml,Bebidas Quentes,57.96
3367,Salg.Yokitos Bol.Qjo  45g,Seca Leve,2.14
3368,Amac.Baby Soft Toque Maciez 2l,Limpeza,5.29
3369,Goiabada Predilecta Livre 300g,Seca Doce,6.44
3370,Batata Castrolanda Ond.Trad.45g,Seca Leve,2.41
3371,Bisc.Nestle Waffer Mini Mrgo 20g,Seca Leve,0.66
3372,Coentro Em Flocos Sweet 15g,Seca Salgada,2.20
3373,Suco Life 2l Lja Integ.,Laticinios,35.71
3374,Iog.Batavo Ped.Ftas 100g Coco,Laticinios,5.64
3375,Asa de Frango Copacol Resf.Kg,Acougue,3.46
3376,Ervilha Quero 200g,Seca Salgada,6.72
3377,Oregano Sweet 10g,Seca Salgada,6.30
3378,Manjerona Strafit 5g,Seca Salgada,1.71
3379,Massa Renata G.Duro Linguini 500gr,Seca Leve,10.76
3380,Amac.Conc.Ype Azul Aconchego 500ml,Limpeza,6.99
3381,Iog.Batavo Ped.Ftas 100g Abacaxi,Laticinios,1.41
3382,Creme Veg.Becel Orig.250g C/Sal,"Frios,Massas E Gordurosos",3.78
3383,Choc.Em Po Dr.Oetker 70% Cacau 200g,Seca Doce,11.57
3384,Bisc.DeliCia Coco 370g,Seca Leve,2.79
3385,Torrada Kellogg.S Orig.120g,Seca Leve,6.18
3386,Massa Galo Smla Ave Maria 1kg,Seca Leve,7.19
3387,Arroz Dalfovo Parb.5kg,Seca Pesada,10.89
3388,Desinf.Pinho Bril Campos de Lavanda 1l,Limpeza,12.99
3389,Massa Parati C/O Ninho Lgo 500g,Seca Leve,11.37
3390,Leite Sao Miguel Past.1l Tipo C,Leite,4.58
3391,Sabao Em Po Omo M.Acao 3.8kg,Limpeza,57.80
3392,Tintura Imedia Louro Acinzentado 7.1,Perfumaria/Higiene E Beleza,24.30
3393,Marg.Delicia 500g C/Sal,"Frios,Massas E Gordurosos",7.36
3394,Pao Caseirinho Soja/Gir.Int.V.Leve 340g,Paes E Bolos Industrializados,5.69
3395,Suco Life 300ml Lja Integ.,Laticinios,6.71
3396,Amac.Girando Sol Azul L2l P1.8l,Limpeza,13.47
3397,Salg.E.Chips Cheetos Mix de Qjo 130g,Seca Leve,6.27
3398,Acucar Uniao Premium Sache 200g,Seca Pesada,2.69
3399,Cafe Pilao Trad.Vacuo L500g P450g,Seca Pesada,8.98
3400,Pimenta Strafit Pta Po 30g,Seca Salgada,5.19
3401,Molho Sakura Trad.150ml Pet,Seca Salgada,2.71
3402,Cookies Marilan Original Choc.80g,Seca Leve,2.18
3403,Iog.Nestle Grego Light 90g Torta Mcja,Laticinios,3.70
3404,Iog.Nestle 170g Mrgo,Laticinios,1.79
3405,Iog.Nestle 170g Vitamina de Fts,Laticinios,1.79
3406,Algodao Topz 50g Bola,Perfumaria/Higiene E Beleza,3.29
3407,Drops. Halls Fruit Explosion 34g,Seca Leve,2.60
3408,Lenco Kleenex Box Classico L100 P90,Perfumaria/Higiene E Beleza,18.57
3409,Desod.Rexona Rollon 50ml Antibac Invis.F,Perfumaria/Higiene E Beleza,8.68
3410,Polpa Tomate Quero 520g Tp,Seca Salgada,2.35
3411,Massa Isabela Lamen Cne 85g,Seca Leve,0.88
3412,Desinf.Pinho Bril Campos Lav.500ml,Limpeza,3.59
3413,Mist.P/Pao de Batata Fleischmann 450g,Seca Doce,7.28
3414,Condic.Neutrox 230ml N.1,Perfumaria/Higiene E Beleza,9.14
3415,Aparelho Prestobarba Movel Fem.C/2,Perfumaria/Higiene E Beleza,7.41
3416,Massa Isabela Lamen Bacon 85g,Seca Leve,0.88
3417,Talco Tenys Pe 100g Woman,Perfumaria/Higiene E Beleza,8.28
3418,Limpador Veja L.Pesada Orig.500ml 10%Des,Limpeza,4.99
3419,Agua Min.Maceratti C/Gas 2l Pet,Bebidas Frias,2.67
3420,Sob.Frimesa 200g Choc.,Laticinios,3.39
3421,Shampoo H2o Men 350ml A.Caspa,Perfumaria/Higiene E Beleza,8.99
3422,Chicle Trident Fresh Herbal C/4 Bag.32g,Seca Leve,7.01
3423,Sab.Senador 130g Seduction,Perfumaria/Higiene E Beleza,3.65
3424,Desod.Rexona Aero 90g Antibac Invis.Fem.,Perfumaria/Higiene E Beleza,12.45
3425,Iog.Batavo Ped.Ftas 100g Mrgo,Laticinios,1.41
3426,Mortadela Aurora 500g C/Toucinho,"Frios,Massas E Gordurosos",4.51
3427,Limpador Ype M.Uso Classico 500ml,Limpeza,2.89
3428,Alv.Vanish S/Cloro 500ml,Limpeza,8.19
3429,Tempero Sazon Verde Limao 60g,Seca Salgada,14.79
3430,Linguica Seara Calab.400g,"Frios,Massas E Gordurosos",9.98
3431,Cr.Dental Oral-B 70g 3d White,Perfumaria/Higiene E Beleza,11.62
3432,Marg.Qualy Aera 500g C/Sal,"Frios,Massas E Gordurosos",5.68
3433,Hamburguer Frimesa Misto 672g,Congelados,23.12
3434,Shampoo Clear 200ml Anticococeira,Perfumaria/Higiene E Beleza,13.85
3435,Esc.Dental Colgate 360 Comp.Macia L2 P1,Perfumaria/Higiene E Beleza,14.80
3436,Salg.E.Chips Cheetos Onda 280g,Seca Leve,8.79
3437,Champignon D.Aldeia Inteiro 100g Sache,Seca Salgada,5.42
3438,Pipoca DeliCia Doce 50g,Seca Leve,2.85
3439,Bife Light DeliCia A/S Kg,Acougue,18.41
3440,Pao Caseirinho Trad.450g,Paes E Bolos Industrializados,7.98
3441,Torta de Banana Kg Sco,Confeitaria,3.79
3442,Beb.Lactea Ferm.Polly 900ml Mrgo,Laticinios,2.93
3443,Sab.Senador 130g L4p3 Classic,Perfumaria/Higiene E Beleza,10.83
3444,Sopa Vono Milho/Fgo 18g,Seca Leve,2.26
3445,Sopa Vono Fgo/Req.17g,Seca Leve,2.26
3446,Sopa Vono Abobora/Cne 17g,Seca Leve,6.78
3447,Sab.Premisse Liq.1l Tang/Ver.Valv.,Perfumaria/Higiene E Beleza,10.53
3448,Sopa Vono Caldinho de Feijao 18g,Seca Leve,6.78
3449,Sopa Vono Aipim C/Costela 18g,Seca Leve,4.52
3450,Desodor.Harpic Bloco Lav.30%Desc.26g,Limpeza,4.82
3451,Massa Renata C/O Spgt-9 500g,Seca Leve,3.58
3452,Cafe Iguacu Soluv.Trad.200g La,Seca Pesada,14.91
3453,Pernil Suino Pamplona C/O S/P Resf.Kg,Acougue,10.40
3454,Suco D.Valle Mais Goiaba 290ml La,Bebidas Frias,2.70
3455,Choc.Milka Lu 87g,Seca Leve,10.55
3456,Suco D.Valle Mais Lja 100% 300ml Pet,Bebidas Frias,3.86
3457,Bisc.Mabel Laminado Choc.400g,Seca Leve,7.94
3458,Fita Dental Johnson 50m,Perfumaria/Higiene E Beleza,10.13
3459,Pao Wickbold Integral Bisn/Scooby.300gr,Paes E Bolos Industrializados,6.34
3460,Aparelho Bic Flex 3 C/2,Perfumaria/Higiene E Beleza,9.90
3461,Pimenta do Reino Sweet Bca Moida 30g,Seca Salgada,2.64
3462,Amac.Conc.Ype Liberdade 500ml,Limpeza,5.98
3463,Inset.Sbp Multi Aero 300ml Gts 150ml,Limpeza,9.90
3464,Refrig.Cini Laranjinha 600ml Pet,Bebidas Frias,7.76
3465,Choc.Arcor Tortuguita Cookies Bco 50g,Seca Leve,2.09
3466,Bala Dori Gomets Ftas Acidas 100g,Seca Leve,3.05
3467,Bis.Lacta Xtra Bco 45g,Seca Leve,5.97
3468,Alho Frito Jandira 90g Pote,Seca Salgada,7.90
3469,Bala Dori Goma Gomets 100g,Seca Leve,3.05
3470,Massa Galo Smla Fettuccini 500g,Seca Leve,3.34
3471,Bisc.Ninfa Maria 370g,Seca Leve,5.78
3472,Suspiro Aragel 120g Fabagr,Seca Doce,5.05
3473,Bisc.Oreo Rech.Choc.144g,Seca Leve,3.93
3474,Sab.Palmolive 85g Karite,Perfumaria/Higiene E Beleza,5.56
3475,Queijo Frimesa Parm.Ral.50g,Laticinios,3.99
3476,Adoc.Uniao Fit 500g,Seca Pesada,3.49
3477,P-Suisse Elege Bob Esponja 320g Mrgo,Laticinios,5.53
3478,Refrig.Fanta Lja 220ml Mini Lata,Bebidas Frias,2.98
3479,Paleta S/O DeliCia A/S Pedaco Kg,Acougue,23.99
3480,Sab.Protex 90g E.Doce,Perfumaria/Higiene E Beleza,10.63
3481,Beb.Lactea Choco Milk 200ml,Leite,14.20
3482,Limpador Veja L.Pesada 1l Flora,Limpeza,9.89
3483,Beb.Lactea Tirol Uht 1l Choc.,Leite,4.95
3484,"Amac.Downy Conc.Lirios do Campo 1,5l",Limpeza,22.63
3485,Antissep.Buc.Plax  L500ml P350ml Ice Gla,Perfumaria/Higiene E Beleza,13.98
3486,Suco Maguary Uva 1l Tp,Bebidas Frias,4.09
3487,Farinha Lactea Nestle 210g Sache,Seca Doce,15.10
3488,Doce Leite Frimesa Zero 400g,Seca Doce,6.96
3489,Choc.Garoto Talento Mini Avela Diet 25g,Seca Leve,3.28
3490,Linguica Fattoria Cheiro Verde Resf.Kg,Acougue,6.97
3491,Ricota Vidativa Temperada Kg,Laticinios,6.08
3492,Sab.Palmolive Natureza 90g Acai,Perfumaria/Higiene E Beleza,2.30
3493,Agua Min.Schinc.S/Gas 500ml Pet,Bebidas Frias,2.58
3494,Hamburguer Frimesa Bov.672g,Congelados,13.90
3495,Beb.Batavo Soja Orig.1l Trad.,Leite,9.66
3496,Cubos de Paleta DeliCia A/S Kg,Acougue,12.18
3497,Carga Gillette Sensor3 C/2,Perfumaria/Higiene E Beleza,14.55
3498,File Peito Frango Seara Resf.Kg,Acougue,5.86
3499,Creme Gillette P/Barba 65g Sens.,Perfumaria/Higiene E Beleza,6.60
3500,Condic.Clear 200ml Queda Defense,Perfumaria/Higiene E Beleza,13.99
3501,Agua Min.Crystal 5l,Bebidas Frias,18.99
3502,Creme Depimiel Depilat.Corporal 120g Men,Perfumaria/Higiene E Beleza,12.57
3503,Lava Roupa Girando Sol B.System 2l,Limpeza,11.90
3504,Limpador Veja X14 T.Limo Sq.L500p400ml,Limpeza,7.28
3505,Talco Tenys Pe 100g Canforado,Perfumaria/Higiene E Beleza,8.28
3506,Beterraba Poli  300g,Seca Salgada,6.31
3507,Musculo DeliCia A/S Resf.Pedaco Kg,Acougue,7.23
3508,Sobrecoxa Seara Resf.Kg,Acougue,4.64
3509,Esc.Dental Sorriso Original Dura,Perfumaria/Higiene E Beleza,6.78
3510,Limpador Alpes M.Uso Trad.500ml,Limpeza,9.96
3511,Cr.Dental Colgate 70g Luminous W.Xd Shin,Perfumaria/Higiene E Beleza,6.66
3512,Shampoo Head&Shoulders 200ml A.Coceira,Perfumaria/Higiene E Beleza,12.99
3513,Bisc.Nestle Waffer Mini Choc.20g,Seca Leve,2.73
3514,Balsamo Nivea Pos Barba 100ml,Perfumaria/Higiene E Beleza,32.90
3515,Chicle Bubballo Tutti-Frutti C/10 50g,Seca Leve,2.09
3516,Gel Dental Close-Up 90g Menta Paradise,Perfumaria/Higiene E Beleza,9.06
3517,Bisc.Belvita Lte 75g,Seca Leve,3.98
3518,Sabao Em Po Tixan Maciez Rosa 3kg Sache,Limpeza,16.31
3519,Cafe 3 Coracoes Soluv.200g Vd,Seca Pesada,11.96
3520,Refr.Po Nutrinho Manga 25g,Bebidas Frias,2.76
3521,Farinha de Trigo Guth 5kg,Seca Pesada,16.30
3522,Leite Po Italac Int.Inst.400g Sache,Seca Doce,6.19
3523,Bisc.Marilan Tort.Mrgo 160gr,Seca Leve,1.68
3524,Cortador Marco Boni P/Unha Metalico,Perfumaria/Higiene E Beleza,5.06
3525,Barra Cer.Ritter Brigad.L4 P3 88g,Seca Leve,3.29
3526,Iog.Frimesa 850g Mrgo,Laticinios,6.89
3527,Ketchup Linea Zero Sodio 350g,Seca Salgada,11.98
3528,Panettone Lowcucar Diet Choc.400g,Seca Doce,19.80
3529,Cookies Vitao Diet Cast.Do Para 150g,Seca Doce,5.38
3530,Beb.Aquarius Fresh Limao 510ml Pet,Bebidas Frias,2.59
3531,Iog.Nestle Grego 600g  Trad.,Laticinios,8.19
3532,Cha Leao Verde 16g C/10,Seca Doce,3.04
3533,Sabao Em Po Girando Sol Azul 2kg Sache,Limpeza,9.49
3534,Linguica Lar Frango Fininha Resf.1kg,Acougue,10.29
3535,Farinha de Trigo Globo 5kg,Seca Pesada,6.95
3536,Ketchup Hellmanns Picante 380g,Seca Salgada,7.49
3537,Mini Chicken Perdigao 275g Trad.Fgo,Congelados,6.29
3538,Salg.E.Chips Torcida Qjo 50g,Seca Leve,4.04
3539,Pedra Sanit.Harpic Aroma Plus Pinho 40%,Limpeza,1.69
3540,Beb.Lactea Paulista 170g Mrgo,Laticinios,1.69
3541,Refrig.Kuat 350ml La,Bebidas Frias,3.99
3542,Purif.Bom Ar Fresh D.Dias Lav.Ap+Ref.40%,Limpeza,21.81
3543,Molho Masterfoods Strogonoff 34g Sache,Seca Salgada,4.68
3544,Vinho Port.Olaria Tto Sve 750ml,Bebidas Quentes,25.90
3545,Arroz Grao de Ouro Bco 5kg,Seca Pesada,12.89
3546,Desod.Rexona Rollon 50ml Powder,Perfumaria/Higiene E Beleza,8.68
3547,Sab.Dove 90g Peonia,Perfumaria/Higiene E Beleza,2.89
3548,Gelatina Royal Mrcja 25g,Seca Doce,1.90
3549,Pedra Sanit.Glade Lav.25g,Limpeza,2.68
3550,Panettone Panco 500g Frutas,Paes E Bolos Industrializados,56.62
3551,Formula Inf.Aptamil 2 800g,Seca Doce,40.19
3552,Achoc.Toddy Orig.800g,Seca Doce,21.38
3553,Lombo Ceratti Canadense Kg,Fiambreria,3.94
3554,Salg.E.Chips Baconzito 55g,Seca Leve,3.60
3555,Cafe Melitta Trad.Vacuo 250g,Seca Pesada,12.00
3556,Cr.Dental Close-Up 70g Triple Menta L3p2,Perfumaria/Higiene E Beleza,13.92
3557,Salg.Yokitos Redinha 45g,Seca Leve,2.14
3558,Batata Ruffles Churr.57g,Seca Leve,8.13
3559,Salg.Sta Helena Trofeu Cebola 50g,Seca Leve,4.17
3560,Iog.Danone 1350g Morango,Laticinios,11.58
3561,Salada de Tomate Kg,Rotisseria,2.20
3562,Chicle Dori Bolete Tutti-Frutti 150g,Seca Leve,3.79
3563,Iog.Lacfree 140g Gojiberry,Laticinios,2.59
3564,Abs.S.Livre Especial Sve C/Abas C/8,Perfumaria/Higiene E Beleza,6.84
3565,Massa Todesc.C/O Spgt Veneza 500g,Seca Leve,5.98
3566,Fio Dental Colgate Nylon 50m,Perfumaria/Higiene E Beleza,7.42
3567,Bolo Pullman 45g Ana Maria C/Cobert.,Paes E Bolos Industrializados,1.64
3568,Pe de Moleque Sto Antonio 150g,Seca Leve,3.88
3569,Bolo Pullman Ana Maria 35g Cenoura C/Cho,Paes E Bolos Industrializados,1.55
3570,Farofa Mand.Zaeli Picanha 500g,Seca Pesada,4.89
3571,Sab.Lux 85gr Frescor Ire,Perfumaria/Higiene E Beleza,1.49
3572,Bisc.Isabela Maria Choc.400g,Seca Leve,3.29
3573,Pipoca Pipoteca Doce 100g,Seca Leve,2.69
3574,Creme P/Pentear Elseve 250ml Cachos,Perfumaria/Higiene E Beleza,13.77
3575,Cha Simmm Hibisco+Cranb.900ml,Bebidas Frias,6.29
