,nm_produto,ds_classe2,vl_total
4977,Esc.Dental Condor Bambinos 2 H.Wheels,Perfumaria/Higiene E Beleza,9.40
4978,Shampoo Tresemme 400ml Hidrat.Prof.,Perfumaria/Higiene E Beleza,15.10
4979,Pizza Sadia 460g Marguerita,Congelados,8.98
4980,Cogumelo Hemmer Inteiro 100g,Seca Salgada,6.07
4981,Pizza Assada Calabresa Kg,Rotisseria,30.25
4982,Cj.Shampoo+Cond.Tra La La S/Embar.,Perfumaria/Higiene E Beleza,19.80
4983,Creme Trat.H2o 1kg Escova,Perfumaria/Higiene E Beleza,7.99
4984,Papel Hig.Duetto Neutro Fd 30m L24p22,Limpeza,207.53
4985,Bisc.Negresco Rech.Choc.140g,Seca Leve,96.36
4986,Bisc.Negresco Rech.Eclipse 140g,Seca Leve,111.69
4987,Bisc.Bono Rech.Choc.140g,Seca Leve,72.27
4988,Bisc.Bono Rech.Mrgo 140g,Seca Leve,48.18
4989,Mist.P/Bolo Dr.Oetker Caneca Formig.70g,Seca Doce,5.72
4990,Queijo Parmissimo Parm.Ral.Grosso 50g,Laticinios,3.98
4991,Melhorador Fleisch.P/Farinha Pao 10g,Seca Doce,15.13
4992,Fermento Fleischmann Inst.Seco 500g,Seca Doce,20.11
4993,Esc.Dental Johnson Reach Eco Media,Perfumaria/Higiene E Beleza,29.80
4994,Esc.Dental Johnson Reach Eco Macia,Perfumaria/Higiene E Beleza,35.76
4995,Cerv.Bavaria Pilsen 473ml,Bebidas Frias,115.42
4996,Molho Predilecta Yakiss.340g Sache,Seca Salgada,3.46
4997,Mostarda Predilecta Dijon 180g Bisnaga,Seca Salgada,9.45
4998,Erva Mate Regina 500g,Seca Doce,6.20
4999,Erva Mate Regina 1kg,Seca Doce,11.58
5000,Massa Pastel Ama Bene 1kg,"Frios,Massas E Gordurosos",72.27
5001,Pao Nino Hamburguer 200g,Paes E Bolos Industrializados,30.72
5002,Pao Nino Hot Dog 240g,Paes E Bolos Industrializados,3.84
5003,Massa Adria G.Doro Fusilli 500g,Seca Leve,3.88
5004,Gnocchi Ita.Paip Giglio Firenze 500g,Seca Leve,8.78
5005,Panettone Visconti 500g Mais Choc.,Paes E Bolos Industrializados,65.10
5006,Bisc.Club Social Integ.144g,Seca Leve,26.95
5007,Bisc.Club Social Trad.144g,Seca Leve,102.82
5008,Pao de Mel Barion 90g,Seca Leve,203.84
5009,Ravioli Romanha 400g Carne,"Frios,Massas E Gordurosos",10.38
5010,Massa P/Pizza Romanha 270g,"Frios,Massas E Gordurosos",19.99
5011,Massa P/Pizza Romanha Mini 300g,"Frios,Massas E Gordurosos",5.85
5012,Massa Romanha Cas.Talharim Espinaf.500g,Seca Leve,8.42
5013,Massa Romanha Cas.Talharim 500g,Seca Leve,8.42
5014,Bisc.Isabela Maria 400g,Seca Leve,39.48
5015,Massa Renata G.Duro Linguini 500gr,Seca Leve,5.76
5016,Bolinho Renata Ben 10 40g Choc.C/Choc.,Paes E Bolos Industrializados,6.78
5017,Bolinho Renata S.Pod.40g Baun.C/Mrgo,Paes E Bolos Industrializados,11.30
5018,Bolinho Renata Ben 10 40g Baun.C/Choc.,Paes E Bolos Industrializados,4.52
5019,Batata E.Chips Sensacoes Peru 45g,Seca Leve,22.35
5020,Caldo Knorr Picanha 57g,Seca Salgada,4.52
5021,Bisc.Marilan C.Cracker Integ.420g,Seca Leve,9.02
5022,Leite Coco Sococo Rtc 200ml Gf,Seca Doce,4.15
5023,Pimenta Kenko Malagueta 30g,Seca Salgada,12.60
5024,Massa Parati Caseira N.1 500g,Seca Leve,18.43
5025,Refr.Po Trink Lja 30g,Bebidas Frias,47.27
5026,Refr.Po Trink Mrcja 30g,Bebidas Frias,15.37
5027,Refr.Po Trink Abac.30g,Bebidas Frias,26.45
5028,Refr.Po Trink Guar.30g,Bebidas Frias,17.31
5029,Refr.Po Trink Uva 30g,Bebidas Frias,51.61
5030,Refr.Po Trink Limao 30g,Bebidas Frias,35.39
5031,Refr.Po Trink Mrgo 30g,Bebidas Frias,21.84
5032,Creme Desod.Red Apple 55g P/Pe,Perfumaria/Higiene E Beleza,5.73
5033,Farofa Milho Pinduca Trad.400g,Seca Pesada,19.67
5034,Mil.Pipoca Pinduca Imp.Gold 500g,Seca Pesada,48.96
5035,Leite Coco Ducoco Light 200ml Gf,Seca Doce,25.55
5036,Querosene Guanabara 850ml,Limpeza,187.92
5037,Massa Ninfa C/O Spgt 500g,Seca Leve,52.25
5038,Massa Ninfa C/O Paraf.500g,Seca Leve,29.15
5039,Massa Ninfa C/O Penne 500g,Seca Leve,6.27
5040,Massa Ninfa C/O Pde Nosso 500g,Seca Leve,4.18
5041,Massa Ninfa C/O Rigatone 500g,Seca Leve,4.18
5042,Limpa Vidro Facille 550ml,Limpeza,21.70
5043,Esc.Dental Condor Dynamic,Perfumaria/Higiene E Beleza,30.50
5044,Esc.Dental Condor Bass L3 P2,Perfumaria/Higiene E Beleza,25.68
5045,Bisc.Marilan Pit Stop Qjo 162g,Seca Leve,8.76
5046,Bisc.Marilan Pit Stop Pao Na Chapa 162g,Seca Leve,8.76
5047,Desodor.Coala Oleo Talco 140ml,Limpeza,10.28
5048,Salg.Piraque Qjo 100g,Seca Leve,3.59
5049,Salg.Piraque Presuntinho 100g,Seca Leve,11.04
5050,Bisc.Piraque Pizzaque 120g,Seca Leve,3.31
5051,Bisc.Piraque Goiabinha 80g,Seca Leve,3.18
5052,Bisc.Piraque Newafer Choc.100g,Seca Leve,4.78
5053,Bala Fini Jelly Bananas 100g,Seca Leve,26.77
5054,Sob.Batavo Choco Milk Cremosa 200g,Laticinios,33.11
5055,Iog.Nestle Nat.160g Desnatado,Laticinios,30.60
5056,Iog.Nestle Nat.170g Integral,Laticinios,33.32
5057,Iog.Nestle Nat.170g Mel,Laticinios,9.15
5058,Iog.Nestle Nat.170g Lja/Cen.,Laticinios,27.60
5059,Sorvete Savio 2l Casadinho,Congelados,18.39
5060,Cereal Sucrilhos Choc.25g Sache,Seca Doce,2.54
5061,Cereal Sucrilhos Trad.25g Sache,Seca Doce,2.54
5062,Inset.Raid 45 Noites Ap+Ref.Oferta Espe.,Limpeza,29.70
5063,Lenco Kiss Facial C/100,Perfumaria/Higiene E Beleza,4.57
5064,Bolinho Suavipan Integral Sete Graos 40g,Paes E Bolos Industrializados,4.21
5065,Mucilon Arroz/Aveia 600g Sache,Seca Doce,31.70
5066,Caldo Maggi Picanha 63g,Seca Salgada,7.80
5067,Sal Grosso Caldo Bom Temp.250g,Seca Salgada,13.46
5068,Arroz Urbano Parb.1kg,Seca Pesada,15.84
5069,Arroz Urbano Parb.Saq.1kg,Seca Pesada,3.09
5070,Lustra Moveis Peroba Cera Carnauba 200ml,Limpeza,4.94
5071,Catchup D'Ajuda Trad.400g,Seca Salgada,81.89
5072,Amend.Dori Salg.500g,Seca Leve,131.07
5073,Atum Ralado Rubi Oleo 170g,Seca Salgada,20.36
5074,Queijo Teixeira Parm.Ral.100g,Laticinios,33.95
5075,Mortadela Excelsior 400g Calab.,"Frios,Massas E Gordurosos",3.85
5076,Pate Excelsior 100g Pernil/Qjo,"Frios,Massas E Gordurosos",15.27
5077,Panettone DeliCia 500g Frutas,Paes E Bolos Industrializados,29.80
5078,Panettone DeliCia 500g Choc.,Paes E Bolos Industrializados,57.53
5079,Leite Santa Clara Uht 1l Integral,Leite,1699.88
5080,Leite Santa Clara Uht 1l Semidesnatado,Leite,283.95
5081,Leite Santa Clara Uht 1l Desnatado,Leite,266.63
5082,Queijo Santa Clara Minas Red.Sodio Kg,Laticinios,16.10
5083,Cafe Pilao Intenso Vacuo 500g,Seca Pesada,71.39
5084,Queijo Polenghi Mussarela 144g,Laticinios,7.19
5085,Palmito Aquarela Pupunha Inteiro 270g,Seca Salgada,9.74
5086,Escondidinho Massa Leve 600g Carne,Congelados,15.78
5087,Escondidinho Massa Leve Fgo 600g,Congelados,7.89
5088,Sand.Massa Leve Picanha Cheddar 130g,Congelados,11.07
5089,Hamburguer Frimesa Bov.56g,Congelados,14.70
5090,Maria Mole Bretzke Coco 50g,Seca Doce,16.00
5091,Pudim Bretzke Baun.50g,Seca Doce,13.68
5092,Pudim Bretzke Choc.50g,Seca Doce,3.42
5093,Pudim Bretzke Mrgo 50g,Seca Doce,3.42
5094,Pudim Bretzke Leite Cond.50g,Seca Doce,1.71
5095,Po Pudim Bretzke Mrgo Pct 35g,Seca Doce,2.30
5096,Sagu Bretzke Uva 250g,Seca Doce,5.16
5097,Beb.Batavo Soja Orig.1l Trad.,Leite,9.66
5098,Queijo Santa Clara Minas Frescal Lig.Kg,Laticinios,66.73
5099,Queijo Santa Clara Minas Frescal Cry Kg,Laticinios,106.43
5100,Carne Moida Copacol Frango Cong.500gr,Acougue,96.18
5101,Temper Cheese Santa Clara E.Finas 150g,Laticinios,4.60
5102,Beb.Lactea Santa Clara Light 1kg Mrgo Gf,Laticinios,4.85
5103,Nata Santa Clara Light 200g,Leite,17.32
5104,Nata Santa Clara 350g,Leite,133.35
5105,Shampoo Clear 200ml Ice C.Menthol,Perfumaria/Higiene E Beleza,27.70
5106,Toalha de Papel Mili C/2 200 Folhas,Limpeza,53.72
5107,Lenco Nivea P/Limpeza Rosa C/25,Perfumaria/Higiene E Beleza,23.43
5108,Sab.Nivea 90g Talco E Oleo de Amendoas,Perfumaria/Higiene E Beleza,35.53
5109,Bisc.Zeze Minidito Ban/Canela 200g,Seca Leve,14.69
5110,Doce Ritter Mrgo 400g,Seca Doce,6.73
5111,Toalhinha Umed.Mili Flow Pack C/50,Perfumaria/Higiene E Beleza,11.36
5112,Croissant de Chocolate DeliCia Kg,Padaria,25.33
5113,Croissant de Queijo DeliCia Kg,Padaria,13.26
5114,Algodao Topz 37g Disco,Perfumaria/Higiene E Beleza,4.88
5115,Algodao Topz 40g Quadrado,Perfumaria/Higiene E Beleza,3.19
5116,Algodao Topz 25g Zig Zag,Perfumaria/Higiene E Beleza,7.60
5117,Sab.Francis Sve 90g Lilas,Perfumaria/Higiene E Beleza,8.24
5118,Sab.Francis Sve 90g Rosa,Perfumaria/Higiene E Beleza,9.42
5119,Linguica Aurora Mista Fininha 220g,"Frios,Massas E Gordurosos",5.40
5120,Hamburguer Aurora Bov.56g,Congelados,9.28
5121,Leite Lactobom Past.2l,Leite,96.56
5122,Coxinha da Asa Big Fgo Cong.1kg,Congelados,10.05
5123,Frango A Passarinho Big Fgo Cong.1kg,Congelados,46.69
5124,File de Sassami Big Fgo Cong.1kg,Congelados,85.60
5125,File Peito Frango Big Fgo Cong.1kg,Congelados,22.70
5126,Sobrecoxa Frango Big Fgo Cong.1kg,Congelados,25.05
5127,Pao de Qjo Massa Leve Trad.400g,Congelados,37.03
5128,Lasanha Massa Leve 600g Bolonhesa,Congelados,66.90
5129,Lasanha Massa Leve 600g 4 Qjos,Congelados,22.31
5130,Pudim Royal Baun.50g,Seca Doce,2.23
5131,Pudim Royal Choc.50g,Seca Doce,4.46
5132,Pudim Royal Mrgo 50g,Seca Doce,2.23
5133,Tomate Fiamma S/Pele 400g,Seca Leve,3.68
5134,Amido de Milho Yoki 500g,Seca Doce,14.58
5135,Pao Nino Sovado 500g,Paes E Bolos Industrializados,7.06
5136,Pao Nino Forma Light 400g,Paes E Bolos Industrializados,29.32
5137,Deterg.Ype Coco 500ml,Limpeza,42.65
5138,Deterg.Ype Neutro 5l,Limpeza,31.12
5139,Extrato Tomate Quero 130g Tp,Seca Salgada,17.10
5140,Extrato Tomate Quero 260g Copo,Seca Salgada,5.48
5141,Catchup Quero Trad.400g,Seca Salgada,32.32
5142,Seleta de Legumes Quero 200g La,Seca Salgada,32.34
5143,Requeijao Crioulo Crem.Light 250g,Laticinios,18.20
5144,Choc.Garoto Baton Ao Lte 16g,Seca Leve,53.07
5145,Choc.Garoto It Coco 30g,Seca Leve,69.30
5146,Refrig.Coca Cola 250ml Pet,Bebidas Frias,71.01
5147,Cereal Snow Flakes 620g,Seca Doce,120.78
5148,Choc Nestle Charge 40g,Seca Leve,7.68
5149,Cafe Melitta E.Forte Vacuo 500g,Seca Pesada,433.69
5150,Cream Cheese Danubio Light 150g,Laticinios,34.93
5151,Cream Cheese Danubio Trad.150g,Laticinios,34.93
5152,Queijo B.Latte Bufala Mussarela Fat.Kg,Fiambreria,8.59
5153,Whisky Black Stone 1l,Bebidas Quentes,35.58
5154,Pastilhas Tic-Tac Cereja/Mrcja 16g,Seca Leve,14.70
5155,Sab.Premisse Liq.5l E.Doce,Perfumaria/Higiene E Beleza,29.88
5156,Sab.Premisse Liq.1l Acai/Cam.Valv.,Perfumaria/Higiene E Beleza,21.06
5157,Sab.Premisse Liq.1l E.Doce Soft Valv.,Perfumaria/Higiene E Beleza,25.80
5158,Esponja de Aco Magic Brilho C/8 44g,Limpeza,9.50
5159,Toalha de Papel Mili C/2 110 Folhas,Limpeza,109.60
5160,Farinha Mand.Deusa Biju Bacon 250g,Seca Pesada,9.07
5161,Erva Mate 81 Premium 1kg,Seca Doce,54.44
5162,Tempero da Casa Alho/Sal 200g Fabagr,Seca Doce,5.79
5163,Cerv.Kaiser Pilsen 473ml,Bebidas Frias,104.63
5164,Mel Apiarios 490g Pote Fabagr,Seca Doce,14.92
5165,Mel Apiarios Bisnaga 260g Fabagr,Seca Doce,20.36
5166,Ricota Monte Fuji Cry Kg  Fabagr,Seca Doce,13.29
5167,Lava Roupa Ola 1l,Limpeza,31.80
5168,Limpador Ajax Fresh 1l,Limpeza,28.87
5169,Bisc.Ninfa Rosca C/Calda 720g,Seca Leve,35.75
5170,Desodor.Pato Gel Ades.Citrus Refil,Limpeza,27.10
5171,Desodor.Pato Gel Ades.Marine Refil,Limpeza,13.11
5172,Desodor.Pato Gel Ades.Marine Apar.,Limpeza,50.26
5173,Antimofo Desoflor Floral 80g,Limpeza,8.98
5174,Abs.Sym Sve Transp.C/Abas L16p14,Perfumaria/Higiene E Beleza,9.40
5175,Locao Monange 200ml Pele Seca,Perfumaria/Higiene E Beleza,6.98
5176,Leite Tirol Past.1l Tipo C,Leite,103.05
5177,Leite Tirol Uht 1l Semidesnatado,Leite,754.36
5178,Creme de Leite Frimesa 200g Leve Tp,Seca Doce,24.75
5179,Arroz Prato Fino Parb.1kg,Seca Pesada,3.81
5180,Arroz Prato Fino Parb.5kg,Seca Pesada,35.16
5181,Cafe Soluvel Melitta 200g,Seca Pesada,37.82
5182,Limpa Vidro Pratice Squezee 500ml,Limpeza,13.86
5183,Desinf.Pinho Sol Orig.1l,Limpeza,10.63
5184,Pepino Taua Suave 300g,Seca Salgada,182.23
5185,Alv.Brilhante Utile 2l,Limpeza,14.90
5186,Sab.Lux 125g Bouquet Sonhos,Perfumaria/Higiene E Beleza,23.28
5187,Cr.Dental Colgate 50g Sens.Pro Alivio,Perfumaria/Higiene E Beleza,35.68
5188,Sabao Pedra Girando Sol Glicer.200g,Limpeza,4.41
5189,Sabao Pedra Girando Sol Coco 200g,Limpeza,17.08
5190,Sabao Em Po Girando Sol Azul 2kg Sache,Limpeza,19.37
5191,Gengibre Kenko Conserva 110gr,Seca Doce,14.68
5192,Sabao Em Po Girando Sol Azul 5kg Sache,Limpeza,91.98
5193,Champignon Aica Fat.100g Sache,Seca Salgada,5.10
5194,Drop.S Halls Cherry 37g,Seca Leve,20.70
5195,Massa Semipronta Rap10 Int.330g,Paes E Bolos Industrializados,58.00
5196,Gordura Vegetal Coamo 500g,"Frios,Massas E Gordurosos",5.68
5197,Aveia Nutry Flocos Grossos 200g,Seca Doce,12.84
5198,Erva Mate Pagliosa Grossa 500g,Seca Doce,5.61
5199,Azeitona L.Violetera Vde Fat.175g,Seca Salgada,8.25
5200,Refrig.Coca Cola 3l Pet,Bebidas Frias,1046.32
5201,Shampoo Tra La La Kids 480ml Vitam.,Perfumaria/Higiene E Beleza,9.92
5202,Pururuca Brasitalia Pct 200g,Fiambreria,46.29
5203,Pururuca Brasitalia Pct 50g,Fiambreria,36.75
5204,Linguica Bizinelli Blumenau Kg,Fiambreria,4.39
5205,Queijo Mussarela Nozinho Kg Fabagr,Seca Doce,8.02
5206,Queijo Monte Fuji M.Fresc.Cry Kg Fabagr,Seca Doce,78.95
5207,Cha Real Canela 32g C/20,Seca Doce,16.30
5208,Cha Real Pess.32g C/20,Seca Doce,6.70
5209,Cha Real Natural 32g C/20,Seca Doce,51.60
5210,Vinho Quinta do Morgado Bco Sve 750ml,Bebidas Quentes,25.80
5211,Vinho Quinta do Morgado Tto Sve 750ml,Bebidas Quentes,103.20
5212,Requeijao Tirol Trad.180g,Laticinios,292.45
5213,Requeijao Tirol Light 180g,Laticinios,175.26
5214,Barra Cer.Ritter Capuc.75g,Seca Leve,6.58
5215,Nutrilon Multicereais 230g,Seca Doce,14.76
5216,Pao Wickbold Bisnaguinha Scooby Doo 300g,Paes E Bolos Industrializados,95.34
5217,Barra Cer.Nutry Ban/Aveia/Mel 66g,Seca Leve,3.69
5218,Barra Cer.Nutry Avela/Choc.66g,Seca Leve,3.69
5219,Goiabada Predilecta Cascao 350g,Seca Doce,12.76
5220,Agua Sanit.Girando Sol 2l,Limpeza,45.50
5221,Coco Ralado La Preferida 100g,Seca Doce,21.56
5222,Tomate Mastroiani Pelado 400g La,Seca Salgada,7.98
5223,Amend.Yoki Descascado Salg.150g,Seca Leve,13.44
5224,Amend.Yoki Praline Doce 150g,Seca Leve,4.93
5225,Sab.Ann Bow 90g Glicerina,Perfumaria/Higiene E Beleza,2.33
5226,Sardinha Gomes Costa Oleo 250g,Seca Salgada,5.13
5227,Sardinha Gomes Costa Tomate 250g,Seca Salgada,21.24
5228,Shampoo Clear 400ml C.Menthol,Perfumaria/Higiene E Beleza,64.74
5229,Molho Shoyu Mitsuwa Trad.500ml,Seca Salgada,14.46
5230,Molho D'Ajuda Barbecue 190g,Seca Salgada,19.02
5231,Catchup D'Ajuda Picante 400g,Seca Salgada,21.55
5232,Sabao Em Po Brilhante 1kg,Limpeza,59.94
5233,Gel Fixador Summer 220g Forte Fator 3,Perfumaria/Higiene E Beleza,8.00
5234,Acucar Uniao Organico Bio Doce 1kg,Seca Doce,11.30
5235,Beb.Isot.Powerade Mix Ftas 500ml Pet,Bebidas Frias,9.38
5236,Beb.Isot.Powerade Uva 500ml Pet,Bebidas Frias,9.38
5237,Sab.Johnson 90g Desperte,Perfumaria/Higiene E Beleza,19.76
5238,Desod.Rexona 48g Clinical Women,Perfumaria/Higiene E Beleza,24.96
5239,Creme Trat.Origem 1kg Sos  Hid/Colageno,Perfumaria/Higiene E Beleza,7.73
5240,Filtro Sao Gabriel Permanente N.103,Seca Pesada,2.81
5241,Beb.Lactea Santa Clara 1kg Mrgo Sache,Laticinios,10.05
5242,Beb.Lactea Santa Clara 1kg Coco Sache,Laticinios,26.80
5243,Leite Frimesa Uht 1l Rest.Lactose,Leite,184.60
5244,Cerv.Glacial Pilsen 350ml La,Bebidas Frias,39.93
5245,Massa Renata C/O Ave Maria 500g,Seca Leve,7.70
5246,Lasanha Seara 600g Pres/Qjo C/Tomate,Congelados,8.98
5247,Hot Hit Seara 145g Picanha C/Ketchup,Congelados,4.59
5248,Cafe 3 Coracoes E.Forte Vacuo 250g,Seca Pesada,5.43
5249,Filtro Papel 3 Coracoes 102 C/30,Seca Pesada,82.15
5250,Pizza Seara 460g Frango/Qjo Cremoso,Congelados,11.98
5251,Pizza Seara 460g Calab.,Congelados,11.98
5252,Pizza Seara 450g 4 Qjos,Congelados,11.98
5253,Guard.Bob 20x23 C/100,Limpeza,5.70
5254,Bisc.Zeze Minidito Coco 200g,Seca Leve,2.90
5255,Bisc.Eqlibri Panetini Pres.40g,Seca Leve,8.47
5256,Bisc.Eqlibri Panetini Qjo Sve 40g,Seca Leve,17.52
5257,Fralda L.Swimmers Mar./Pisc.Med.C/11,Perfumaria/Higiene E Beleza,33.71
5258,Pao de Qjo Massa Leve 1kg,Congelados,38.94
5259,Ovos Gralha Azul Verm.P/Massas 10un,Granjeiros,24.93
5260,Cerv.Antarc.Subzero 473ml La,Bebidas Frias,3.21
5261,Sab.Nivea 90g Care Aveia,Perfumaria/Higiene E Beleza,21.27
5262,Sab.Nivea 90g Care Leite,Perfumaria/Higiene E Beleza,43.53
5263,Achoc.Toddy Orig.800g,Seca Doce,64.14
5264,Tintura Imedia Louro Acinzentado 7.1,Perfumaria/Higiene E Beleza,25.51
5265,Arroz U-Bens Integ.Saq.1kg,Seca Pesada,30.08
5266,Peito Frango Copacol Bdja Cong.1kg,Congelados,9.37
5267,Catchup Arisco Picante 390g,Seca Salgada,21.30
5268,Caldo Arisco Galinha 114g,Seca Salgada,10.96
5269,Acucar Uniao Cristalcucar 1kg,Seca Pesada,24.96
5270,Bisc.Bauducco Amant.Choc.335g,Seca Leve,68.14
5271,Bisc.Bauducco Amant.Lte 335g,Seca Leve,52.01
5272,Farinha Sinha P/Cuscuz 500g,Seca Pesada,1.36
5273,Fuba Sinha Pre Cozido 1kg,Seca Pesada,10.60
5274,Marg.Qualy 250g S/Sal,"Frios,Massas E Gordurosos",21.64
5275,Marg.Qualy 250g C/Sal,"Frios,Massas E Gordurosos",27.72
5276,Marg.Qualy Light 250g C/Sal,"Frios,Massas E Gordurosos",9.24
5277,Arroz Tio Joao Bco 2kg,Seca Pesada,32.56
5278,Amido de Milho Maizena 1kg,Seca Doce,12.48
5279,Polenta Milharina S/Sal 500g,Seca Pesada,2.27
5280,Achoc.Toddy Orig.2kg,Seca Doce,23.88
5281,Amend.Dacolonia Doce Cri-Cri 140g,Seca Leve,64.71
5282,Melado da Colonia 250g Bisnaga,Seca Doce,5.86
5283,Frango Cong.Kg,Acougue,253.60
5284,Molho Tomate D'Ajuda Peneirado 340g Sach,Seca Salgada,31.30
5285,Molho Tomate D'Ajuda Pedaco 340g Sache,Seca Salgada,40.36
5286,Cafe Pele E.Forte Almof.500g,Seca Pesada,46.08
5287,Molho Masterfoods P/Salada Italiano 234m,Seca Salgada,11.68
5288,Molho Masterfoods P/Salada Rose 234ml,Seca Salgada,11.68
5289,Limpa Inox Reax 400g,Limpeza,14.45
5290,Bisc.Ninfa Sort.720g,Seca Leve,20.84
5291,Tintura Biocolor Homem Cast.Claro,Perfumaria/Higiene E Beleza,20.49
5292,Papel Hig.Duetto Neutro Fd C/4 50m,Limpeza,123.36
5293,Papel Hig.Duetto Perf.Fd 50m C/4,Limpeza,77.10
5294,Cereal Superbom Skarchitos 200g,Seca Doce,20.72
5295,Granola Jasmine Integ.Trad.1kg,Seca Doce,61.44
5296,"Choc.Kinder Bruxas/Feras 50,4g",Seca Leve,60.12
5297,Shampoo Palmolive 350ml Neutro,Perfumaria/Higiene E Beleza,4.65
5298,Shampoo Palmolive 350ml Maciez Prol.,Perfumaria/Higiene E Beleza,6.39
5299,Shampoo Palmolive 350ml Naturals Kids,Perfumaria/Higiene E Beleza,33.04
5300,Shampoo Palmolive 350ml Ceramidas,Perfumaria/Higiene E Beleza,20.11
5301,Cerv.Itaipava Premium 355ml Ln,Bebidas Frias,19.14
5302,Cerv.Itaipava Pilsen 350ml La,Bebidas Frias,475.17
5303,Canjao Kitano Gal.196g,Seca Leve,16.92
5304,Sopao Kitano Cne 196g,Seca Leve,5.64
5305,Creme Kitano Cebola 65g,Seca Leve,19.72
5306,Massa Nissin Yakissoba Trad.87g,Seca Leve,6.40
5307,Extrato Tomate Predilecta 350g La,Seca Salgada,6.40
5308,Torrone Guimaraes Amend/Mel 45g,Seca Leve,9.20
5309,Desinf.Proteg Floral 2l,Limpeza,14.64
5310,Repelente Off Family Locao 100ml,Limpeza,13.68
5311,Antissep.Buc.Listerine L500 P350ml C.Min,Perfumaria/Higiene E Beleza,84.45
5312,Fuba Sitio Cercado Bco 1kg,Seca Pesada,3.69
5313,Farinha Milho Sitio Cercado Amar.1kg,Seca Pesada,3.99
5314,Agua Min.Maceratti 300ml Copo,Bebidas Frias,7.56
5315,Amac.Soft Plus Lav.2l,Limpeza,24.45
5316,Limpador Facille M.Uso Trad.500ml,Limpeza,16.14
5317,Limpador Facille M.Uso Limao 500ml,Limpeza,24.21
5318,Lustra Moveis Facille Lav.200ml,Limpeza,8.60
5319,Lustra Moveis Facille Jasmim 200ml,Limpeza,12.90
5320,Limpador Facille M.Uso Lav.500ml,Limpeza,29.59
5321,Saponaceo Magic Brill Crem.Neutro 300ml,Limpeza,4.49
5322,Saponaceo Magic Brill Crem.Limao 300ml,Limpeza,4.49
5323,Champignon Aica Int.100g Sache,Seca Salgada,15.30
5324,Beb.Lactea Very Gurt 850g Coco,Laticinios,13.47
5325,Beb.Lactea Very Gurt 850g Mrgo,Laticinios,13.47
5326,Vinho Chi.S.Carolina Rsdo Shiraz 750ml,Bebidas Quentes,24.90
5327,Sab.Lifebuoy Liq.250ml Total,Perfumaria/Higiene E Beleza,7.99
5328,Sabao Em Po Omo M.Acao 2kg,Limpeza,617.92
5329,Sabao Em Po Brilhante 2kg,Limpeza,303.75
5330,Sabao Em Po Brilhante 3kg,Limpeza,820.12
5331,Lanche Faroeste X-Burguer 130g,Congelados,7.17
5332,Lanche Faroeste X-Cheddar 130g,Congelados,11.34
5333,Lanche Faroeste X-Frango 130g,Congelados,11.34
5334,Massa Pastel Ama Bene 500g Rolo,"Frios,Massas E Gordurosos",8.82
5335,Massa Lasanha Ama Bene 500g,"Frios,Massas E Gordurosos",10.28
5336,Massa Pastel Ama Bene 500g,"Frios,Massas E Gordurosos",103.18
5337,Massa Pastel Ama Bene 400g,"Frios,Massas E Gordurosos",23.10
5338,Massa P/ Pizza Ama Bene 160g,"Frios,Massas E Gordurosos",22.96
5339,Condic.Palmolive 350ml Ceramidas,Perfumaria/Higiene E Beleza,17.02
5340,Condic.Palmolive 350ml Naturals Kids,Perfumaria/Higiene E Beleza,19.25
5341,Condic.Palmolive 350ml Neutro,Perfumaria/Higiene E Beleza,8.51
5342,Carga Gillette Mach3 C/2 Turbo,Perfumaria/Higiene E Beleza,21.90
5343,Massa Parati C/O Caramujo 500g,Seca Leve,2.58
5344,Peito Perdigao Recheado Qjo/Pres.100g,Congelados,11.56
5345,Molho Tomate Pomarola Parmeg.300g,Seca Salgada,2.72
5346,Leite Po Itambe Desn.300g La,Seca Doce,17.00
5347,Creme de Leite Itambe 200g Tp,Seca Doce,109.50
5348,Pao Caseirinho Sandubinha 350g,Paes E Bolos Industrializados,21.25
5349,Polpa Verde Brasil Mrgo Organico 100g,Congelados,13.62
5350,Creme de Azeitona Ita.Paganini Nere 130g,Seca Leve,14.29
5351,Bisc.Marilan Amant.Choc.330g,Seca Leve,39.51
5352,Bisc.Marilan Amant.Leite 330g,Seca Leve,14.55
5353,Bisc.Marilan Amant.Nata 330g,Seca Leve,3.78
5354,Cerv.Itaipava Malzbier 355ml Ln,Bebidas Frias,12.11
5355,Cerv.Petra Premium 355ml Ln,Bebidas Frias,42.87
5356,Cerv.Itaipava Pilsen 250ml Ln,Bebidas Frias,199.27
5357,Inset.Sbp Pastilha Citronella L12 P10,Limpeza,23.00
5358,Agua Sanit.Ype 2l,Limpeza,56.76
5359,Agua Sanit.Ype 1l,Limpeza,11.32
5360,Limpador Ype M.Uso Alcool 500ml,Limpeza,12.27
5361,Limpa Limo Ype Banheiro 500ml,Limpeza,6.33
5362,Alv.Ype Flores da Primavera 2l,Limpeza,12.48
5363,Geleia Ritter Diet Goiaba 260g,Seca Doce,11.80
5364,Geleia Ritter Diet Mrgo 260g,Seca Doce,16.93
5365,Geleia Ritter 1919 Framb.310g,Seca Doce,12.49
5366,Bisc.Minueto Waffer Choc.115g,Seca Leve,69.82
5367,Salg.E.Chips Doritos Dippas 170g,Seca Leve,14.66
5368,Salg.E.Chips de Montao 60g,Seca Leve,20.36
