,nm_produto,ds_classe2,vl_total
993,Suco D.Valle Mais Mrcja 1l Tp,Bebidas Frias,90.23
994,Suco D.Valle Mais Mrcja 290ml La,Bebidas Frias,32.18
995,Suco D.Valle Mais Pess. 290ml La,Bebidas Frias,40.50
996,Suco D.Valle Mais Pess. Reg. 1l Tp,Bebidas Frias,50.95
997,Suco D.Valle Mais Pess.1l Tp,Bebidas Frias,330.38
998,Suco D.Valle Mais Uva  290ml La,Bebidas Frias,56.70
999,Suco D.Valle Mais Uva 100% 300ml Pet,Bebidas Frias,100.36
1000,Suco D.Valle Mais Uva 1l Tp,Bebidas Frias,279.37
1001,Suco D.Valle Mais Uva Reg 290ml La,Bebidas Frias,2.70
1002,Suco D.Valle Mais Uva Reg. 1l Tp,Bebidas Frias,54.09
1003,Suco Dafruta Mrgo Barbie 200ml,Bebidas Frias,119.60
1004,Suco Dafruta Mrgo Hot Wheels 200ml,Bebidas Frias,131.52
1005,Suco Dafruta Uva Barbie 200ml,Bebidas Frias,147.06
1006,Suco Dafruta Uva Hot Wheels 200ml,Bebidas Frias,167.44
1007,Suco de Uva Alianca Premier Tto Int.3l,Bebidas Frias,755.00
1008,Suco do Bem Abac.C/Hortela 1l Tp,Bebidas Frias,10.68
1009,Suco do Bem Limonada 1l Tp,Bebidas Frias,11.68
1010,Suco do Bem Lja Integral 1l Tp,Bebidas Frias,42.89
1011,Suco do Bem Maca 1l Tp,Bebidas Frias,35.63
1012,Suco do Bem Todo Dia Caju 1l Tp,Bebidas Frias,241.06
1013,Suco do Bem Todo Dia Lja 1l Tp,Bebidas Frias,227.09
1014,Suco do Bem Todo Dia Pess.1l Tp,Bebidas Frias,172.19
1015,Suco do Bem Todo Dia Uva 1l Tp,Bebidas Frias,245.56
1016,Suco do Bem Uva Integral 1l Tp,Bebidas Frias,19.98
1017,Suco Dom Eliseo Uva Tinto Int.1l Gf,Bebidas Frias,51.16
1018,Suco Dom Eliseo Uva Tinto Int.300ml Gf,Bebidas Frias,39.13
1019,Suco Esp.L.Pastina Tomate 1l Vd,Bebidas Frias,20.11
1020,Suco Esp.L.Pastina Tomate 200ml Vd,Bebidas Frias,17.64
1021,Suco Esp.La Cuna Tomate 1l,Bebidas Frias,16.46
1022,Suco Maguary Abac.1l Tp,Bebidas Frias,335.58
1023,Suco Maguary Abac.500ml Pet,Bebidas Frias,57.12
1024,Suco Maguary Caju 1l Tp,Bebidas Frias,189.16
1025,Suco Maguary Caju 500ml Pet,Bebidas Frias,228.15
1026,Suco Maguary Goiaba 1l Tp,Bebidas Frias,138.88
1027,Suco Maguary Light Lja 1l Tp,Bebidas Frias,37.01
1028,Suco Maguary Light Mrcja 1l Tp,Bebidas Frias,64.83
1029,Suco Maguary Light Tang.1l Tp,Bebidas Frias,4.29
1030,Suco Maguary Light Uva 1l Tp,Bebidas Frias,101.51
1031,Suco Maguary Lim.1l Tp,Bebidas Frias,160.27
1032,Suco Maguary Lja 1l Tp,Bebidas Frias,440.44
1033,Suco Maguary Lja 500ml Pet,Bebidas Frias,107.10
1034,Suco Maguary Mrcja 1l Tp,Bebidas Frias,112.33
1035,Suco Maguary Mrcja 500ml Pet,Bebidas Frias,1610.45
1036,Suco Maguary Mrgo 1l Tp,Bebidas Frias,261.13
1037,Suco Maguary Pess.1l Tp,Bebidas Frias,264.76
1038,Suco Maguary Stevia Tangerina 1l,Bebidas Frias,69.86
1039,Suco Maguary Stevia Uva 1l,Bebidas Frias,108.90
1040,Suco Maguary Tang.1l Tp,Bebidas Frias,125.55
1041,Suco Maguary Uva 1l Tp,Bebidas Frias,399.28
1042,Suco Maguary Uva 500ml Pet,Bebidas Frias,92.82
1043,Suco Mais Lja 1l Tp,Bebidas Frias,120.69
1044,Suco Mais Pess.1l Tp,Bebidas Frias,58.19
1045,Suco Mais Uva 1l Tp,Bebidas Frias,129.85
1046,Suco Nutrinectar Abac.1l Tp,Bebidas Frias,413.79
1047,Suco Nutrinectar Lja 1l Tp,Bebidas Frias,320.35
1048,Suco Nutrinectar Mrcja 1l Tp,Bebidas Frias,188.57
1049,Suco Nutrinectar Pess.1l Tp,Bebidas Frias,323.74
1050,Suco Nutrinectar Uva 1l Tp,Bebidas Frias,456.47
1051,Suco Purity Ftas Citricas 200ml Tp,Bebidas Frias,30.24
1052,Suco Purity Lja/Tang.1l Tp,Bebidas Frias,261.77
1053,Suco Purity Lja/Tanger.200mltp,Bebidas Frias,69.42
1054,Suco Purity Mix Ftas Citricas 1l Tp,Bebidas Frias,204.85
1055,Suco Purity Mrcja 1l Tp,Bebidas Frias,282.22
1056,Suco Purity Pess/Maca 1l Tp,Bebidas Frias,351.55
1057,Suco Purity Uva/Maca 1l Tp,Bebidas Frias,372.14
1058,Suco Purity Uva/Maca 200ml Tp,Bebidas Frias,77.07
1059,Suco Quinta do Morgado Uva 1.5l Gf,Bebidas Frias,89.45
1060,Suco Quinta do Morgado Uva 1l,Bebidas Frias,101.16
1061,Suco Salton Uva Integ.500ml Gf,Bebidas Frias,143.61
1062,Suco Simmm Vegs Green 900ml Pet,Bebidas Frias,80.73
1063,Suco Sufresh Abac.1l Tp,Bebidas Frias,276.87
1064,Suco Sufresh Light Uva 1l Tp,Bebidas Frias,33.36
1065,Suco Sufresh Lja 200ml Tp,Bebidas Frias,39.56
1066,Suco Sufresh Maca 1l Tp,Bebidas Frias,263.83
1067,Suco Sufresh Pera 1l Tp,Bebidas Frias,142.51
1068,Suco Sufresh So Fruta Maca 200ml Tp,Bebidas Frias,25.48
1069,Suco Sufresh Uva 1l Tp,Bebidas Frias,326.06
1070,Suco Tampico 250ml,Bebidas Frias,20.52
1071,Suco Tampico Ftas Citricas 2l,Bebidas Frias,880.10
1072,Suco Tampico Ftas Citricas 450ml,Bebidas Frias,115.60
1073,Suplem.Energ.Vivamil 60ml,Bebidas Frias,6.94
1074,Suplem.Energ.Vivamil C/1 Comp.,Bebidas Frias,17.35
1075,Suplem.Energ.Vivamil C/10 Comp.,Bebidas Frias,23.77
1076,Vasilhame Skol/Brahma 300ml Gf,Bebidas Frias,280.00
1077,Xarope Asteca Groselha 880ml,Bebidas Frias,150.00
1078,Aguard.88 Old Cesar 965ml,Bebidas Quentes,61.44
1079,Aguard.Pirassununga 51 350ml La,Bebidas Quentes,47.20
1080,Aguard.Pirassununga 51 965ml,Bebidas Quentes,1558.43
1081,Aguard.Pirassununga 51 Ouro 965ml,Bebidas Quentes,92.88
1082,Aguard.Velho Barreiro 910ml,Bebidas Quentes,1117.76
1083,Aguard.Velho Barreiro Gold 910ml,Bebidas Quentes,124.56
1084,Aguard.Velho Barreiro Limao 910ml,Bebidas Quentes,136.84
1085,Aguard.Ypioca Brazilizar Cg Ouro 960ml,Bebidas Quentes,260.97
1086,Aguard.Ypioca Brazilizar Cg Prata 965ml,Bebidas Quentes,112.32
1087,Aguard.Ypioca Brazilizar Emp.Ouro 965ml,Bebidas Quentes,31.88
1088,Aguard.Ypioca Fogo Santo 965ml,Bebidas Quentes,372.30
1089,Aguard.Ypioca Organica 1l,Bebidas Quentes,27.67
1090,Aguardente Jamel 965ml Pet,Bebidas Quentes,530.64
1091,Aperit.Cynar 900ml,Bebidas Quentes,57.27
1092,Bitter Campari 900ml,Bebidas Quentes,39.90
1093,Brandy Espanhol Fundador 750ml,Bebidas Quentes,98.80
1094,Cachaca S.Francisco 970ml,Bebidas Quentes,21.90
1095,Catuaba Selvagem  C/Acai 1l,Bebidas Quentes,667.10
1096,Catuaba Selvagem 1l,Bebidas Quentes,374.20
1097,Catuaba Virtude 900ml,Bebidas Quentes,228.90
1098,Catupinga 900ml,Bebidas Quentes,397.23
1099,Conhaque Domecq 1l,Bebidas Quentes,323.98
1100,Conhaque Dreher 900ml,Bebidas Quentes,418.81
1101,Conhaque Fra.Napoleon Cortel 700ml,Bebidas Quentes,57.31
1102,Conhaque Presidente 970ml,Bebidas Quentes,359.34
1103,Coquetel Baianinha Amend.900ml Pet,Bebidas Quentes,178.24
1104,Coquetel Baianinha Coco 900ml Pet,Bebidas Quentes,167.10
1105,Coquetel Baianinha Mrcja 900ml Pet,Bebidas Quentes,122.54
1106,Espum.Arg.Mumm Cuvee Demi Sec 750ml,Bebidas Quentes,50.90
1107,Espum.Aurora Bco.Brut 750ml,Bebidas Quentes,28.98
1108,Espum.Aurora Bco.Demi Sec 750ml,Bebidas Quentes,57.96
1109,Espum.Cde de Foucauld D.Sec 750ml,Bebidas Quentes,30.90
1110,Espum.Chuva de Pta Bca 660ml,Bebidas Quentes,38.70
1111,Espum.Chuva de Pta Bca S/Alcool 660ml,Bebidas Quentes,11.90
1112,Espum.Chuva de Pta Rse 660ml,Bebidas Quentes,141.90
1113,Espum.Dushy Fest S/Alc.660ml,Bebidas Quentes,69.50
1114,Espum.Esp.Don Luciano Brut 750ml,Bebidas Quentes,24.90
1115,Espum.Esp.Don Luciano Moscato 750ml,Bebidas Quentes,151.40
1116,Espum.Garibaldi M.Doce 650ml,Bebidas Quentes,179.10
1117,Espum.Garibaldi Moscatel 750ml,Bebidas Quentes,33.90
1118,Espum.Lunar M.Doce 660ml,Bebidas Quentes,83.76
1119,Espum.Lunar Moscatel 750ml,Bebidas Quentes,85.86
1120,Espum.Oremus Moscatel 750ml,Bebidas Quentes,149.50
1121,Espum.Quinta do Morgado Moscatel 187ml,Bebidas Quentes,21.80
1122,Espum.Quinta do Morgado Moscatel 660ml,Bebidas Quentes,79.60
1123,Espum.Salton Bco Sco 660ml,Bebidas Quentes,91.60
1124,Espum.Salton D.Sec 750ml,Bebidas Quentes,31.90
1125,Espum.Salton M.Doce 660ml,Bebidas Quentes,114.50
1126,Espum.Salton Moscatel 750ml,Bebidas Quentes,68.80
1127,Espum.Salton Poetica 750ml,Bebidas Quentes,31.90
1128,Espum.Salton Prosecco 750ml,Bebidas Quentes,31.90
1129,Espum.Salton Series Brut Rose 750ml,Bebidas Quentes,26.90
1130,Espum.Salton Series Moscatel 750ml,Bebidas Quentes,124.50
1131,Espum.Santa Colina Brut 750ml,Bebidas Quentes,202.00
1132,Espum.Santa Colina Demi-Sec 750ml,Bebidas Quentes,39.80
1133,Espum.Santa Colina Moscatel 750ml,Bebidas Quentes,2005.30
1134,Espum.Terra Nova Moscatel 250ml,Bebidas Quentes,35.80
1135,Filtrado Del Solle Bco 660ml,Bebidas Quentes,329.02
1136,Filtrado Del Solle Rosado 660ml,Bebidas Quentes,11.90
1137,Filtrado Gotas de Cristal Bca 660ml,Bebidas Quentes,19.04
1138,Filtrado Gotas de Cristal Rse 660ml,Bebidas Quentes,39.96
1139,Filtrado Gotas de Cristal S/ Alc.660ml,Bebidas Quentes,41.55
1140,Filtrado Perlage Bco 660ml,Bebidas Quentes,11.90
1141,Filtrado Prestige Bco 660ml,Bebidas Quentes,47.60
1142,Gin Beefeater 750ml,Bebidas Quentes,119.90
1143,Gin Rock.S 1l,Bebidas Quentes,90.80
1144,Ice 51 Balada 275ml Ln,Bebidas Quentes,45.11
1145,Ice 51 Kiwi 275ml Ln,Bebidas Quentes,34.70
1146,Ice 51 Limao 275ml Ln,Bebidas Quentes,55.52
1147,Ice 51 Mrcja 275ml Ln,Bebidas Quentes,45.11
1148,Jurubeba Asteca 900ml,Bebidas Quentes,19.80
1149,Jurupinga Dinalle 975ml,Bebidas Quentes,1240.18
1150,Keep Cooler Classic Citrus 275ml,Bebidas Quentes,27.85
1151,Keep Cooler Classic Mrgo 275ml,Bebidas Quentes,44.56
1152,Keep Cooler Classic Uva 275ml,Bebidas Quentes,5.57
1153,Licor Ale.Jagermeister 700ml,Bebidas Quentes,179.80
1154,Licor Golf Cacau 900ml,Bebidas Quentes,115.83
1155,Licor Irlandes Baileys 750ml,Bebidas Quentes,184.90
1156,Licor Original Cream Acai 1l,Bebidas Quentes,175.46
1157,Licor Original Cream Blue 1l,Bebidas Quentes,380.16
1158,Licor Original Cream Churros 1l,Bebidas Quentes,51.79
1159,Licor Original Cream Coffe 1l,Bebidas Quentes,154.47
1160,Licor Original Cream Marula 1l,Bebidas Quentes,781.59
1161,Licor Original Cream Rouge 1l,Bebidas Quentes,120.39
1162,Licor Original Cream Yellow 1l,Bebidas Quentes,33.80
1163,Licor Stock Amaretto D.Orso 700ml,Bebidas Quentes,75.62
1164,Licor Stock Cherrystock 720ml       2250,Bebidas Quentes,43.51
1165,Licor Stock Chocolate 720ml         2320,Bebidas Quentes,43.51
1166,Licor Stock Cme de Cacao 720ml      2230,Bebidas Quentes,43.51
1167,Licor Stock Cme de Menta 720ml      2280,Bebidas Quentes,43.51
1168,Licor Stock Gold Pina Colada 720ml,Bebidas Quentes,64.68
1169,Maleta Esp.Oremus Moscatel C/2 Tacas,Bebidas Quentes,38.90
1170,Maleta Vinho Miracolo Bordo Sve C/1taca,Bebidas Quentes,119.70
1171,Maleta Vinho Quinta do Morgado C.1 Taca,Bebidas Quentes,22.90
1172,Run Bacardi Big Apple 980ml,Bebidas Quentes,470.04
1173,Run Bacardi Cta Blanca 980ml,Bebidas Quentes,188.00
1174,Run Bacardi Cta Ouro 980ml,Bebidas Quentes,75.20
1175,Run Bacardi Limon 980ml,Bebidas Quentes,31.98
1176,Run Malibu 700ml,Bebidas Quentes,49.90
1177,Run Montilla Cta Branca 1l,Bebidas Quentes,319.64
1178,Run Montilla Cta Ouro 1l,Bebidas Quentes,155.45
1179,Sake Jun Daiti 670ml,Bebidas Quentes,178.44
1180,Sake Sakai 750ml,Bebidas Quentes,319.16
1181,Sidra Cereser 660ml,Bebidas Quentes,130.90
1182,Sidra Cereser Mrgo 660ml,Bebidas Quentes,55.60
1183,Sidra Cereser Pess.660ml,Bebidas Quentes,41.70
1184,Smirnoff Ice 275ml Ln,Bebidas Quentes,1829.54
1185,Smirnoff Ice 275ml Pack C/6,Bebidas Quentes,182.49
1186,Steinhaeger Doble W 900ml,Bebidas Quentes,220.18
1187,Steinhaeger Kosten 980ml,Bebidas Quentes,144.98
1188,Tequila El Jimador Reposado 750ml,Bebidas Quentes,89.90
1189,Tequila El Jimador Reposado 750ml 2copos,Bebidas Quentes,104.90
1190,Tequila J.Cuervo Classica 750ml,Bebidas Quentes,88.90
1191,Tequila J.Cuervo Especial 750ml,Bebidas Quentes,355.70
1192,Vermuth Cinzano Tto 900ml,Bebidas Quentes,44.36
1193,Vermuth Cortezano Bco 900ml,Bebidas Quentes,66.08
1194,Vermuth Cortezano Tto 900ml,Bebidas Quentes,16.52
1195,Vermuth Martini Bianco 750ml,Bebidas Quentes,98.80
1196,Vermuth Martini Rossato 750ml,Bebidas Quentes,123.50
1197,Vinho Acquasantiera Cbt/Svgn 1l,Bebidas Quentes,21.90
1198,Vinho Almaden Cbt Sve 750ml,Bebidas Quentes,53.80
1199,Vinho Almaden Sunny Days White 750ml,Bebidas Quentes,26.90
1200,Vinho Amer.Fetzer Merlot 750ml,Bebidas Quentes,40.90
1201,Vinho Arg.Benjamim Nieto Malbec 375ml,Bebidas Quentes,17.90
1202,Vinho Arg.Benjamin Nieto Cbt Svgn 750ml,Bebidas Quentes,31.90
1203,Vinho Arg.Benjamin Nieto Syrah 750ml,Bebidas Quentes,31.90
1204,Vinho Arg.Caracter Syrah 750ml,Bebidas Quentes,55.80
1205,Vinho Arg.Concha Y Toro Malbec 750ml,Bebidas Quentes,188.30
1206,Vinho Arg.Condor Peak Cbt Svg 750ml,Bebidas Quentes,68.70
1207,Vinho Arg.Condor Peak Chard.750ml,Bebidas Quentes,22.90
1208,Vinho Arg.Condor Peak Merlot 750ml,Bebidas Quentes,22.90
1209,Vinho Arg.Condor Peak Rsva Cbt Svg 750ml,Bebidas Quentes,35.90
1210,Vinho Arg.Condor Peak Rsva Malbec 750ml,Bebidas Quentes,35.90
1211,Vinho Arg.Dos Fincas Cbt Svgn Merlot 750,Bebidas Quentes,49.90
1212,Vinho Arg.Dos Fincas Pinot Noir 750ml,Bebidas Quentes,49.90
1213,Vinho Arg.Lhama Malbec Rouble 750ml,Bebidas Quentes,80.90
1214,Vinho Arg.Los Haroldos Tempranillo 750ml,Bebidas Quentes,39.90
1215,Vinho Arg.Los Haroldos Torrontes 750ml,Bebidas Quentes,264.50
1216,Vinho Arg.Quara Syrah 750ml,Bebidas Quentes,91.80
1217,Vinho Arg.S.Ana Chard.750ml,Bebidas Quentes,19.90
1218,Vinho Arg.S.Ana Rsva Cbt Svgn 750m,Bebidas Quentes,64.90
1219,Vinho Arg.S.Ana Rsva Chard.750ml,Bebidas Quentes,33.90
1220,Vinho Arg.S.Ana Rsva Torrontes 750ml,Bebidas Quentes,33.90
1221,Vinho Arg.S.Ana Tradicion Tto 700ml,Bebidas Quentes,12.90
1222,Vinho Arg.Toro Lacrado Bonarda 750ml,Bebidas Quentes,19.90
1223,Vinho Arg.Toro Lacrado Cbt Svgn 750ml,Bebidas Quentes,398.00
1224,Vinho Arg.Toro Lacrado Malbec 750ml,Bebidas Quentes,99.50
1225,Vinho Arg.Trapezio Vineyard Cbt Svgn 750,Bebidas Quentes,80.70
1226,Vinho Arg.Trapezio Vineyard Malbec 750ml,Bebidas Quentes,53.80
1227,Vinho Arg.Trapiche Pinot Noir 750ml,Bebidas Quentes,39.90
1228,Vinho Arg.Triven.Tribu Chard.750ml,Bebidas Quentes,98.70
1229,Vinho Arg.Uma Coleccion Bonarda 750ml,Bebidas Quentes,39.90
1230,Vinho Arg.Uma Coleccion Cbt Svgn 750ml,Bebidas Quentes,39.90
1231,Vinho Arg.Uma Coleccion Svgn Blanc 750ml,Bebidas Quentes,39.90
1232,Vinho Aurora Colh.Tardia Bco 500ml,Bebidas Quentes,51.80
1233,Vinho Aurora Var.Cbt Svgn 750ml,Bebidas Quentes,63.80
1234,Vinho Campo Largo Bco Sco 750ml,Bebidas Quentes,220.20
1235,Vinho Campo Largo Bco Sve 750ml,Bebidas Quentes,203.30
1236,Vinho Campo Largo Rse Sve 750ml,Bebidas Quentes,227.10
1237,Vinho Campo Largo Superior Tto Sve 1l,Bebidas Quentes,529.20
1238,Vinho Campo Largo Tto Sco 750ml,Bebidas Quentes,214.90
1239,Vinho Campo Largo Tto Sve 750ml,Bebidas Quentes,2711.34
1240,Vinho Chalise Bco Sco 750ml,Bebidas Quentes,95.20
1241,Vinho Chalise Bco Sve 750ml,Bebidas Quentes,142.80
1242,Vinho Chalise Tto Sco 750ml,Bebidas Quentes,107.10
1243,Vinho Chalise Tto Sve 750ml,Bebidas Quentes,226.10
1244,Vinho Chi.Agua Santa Carmenere 750ml,Bebidas Quentes,136.40
1245,Vinho Chi.Agua Santa Cbt Svgn 750ml,Bebidas Quentes,89.60
1246,Vinho Chi.Agua Santa G.Rsva Carm 750ml,Bebidas Quentes,79.90
1247,Vinho Chi.Agua Santa Merlot 750ml,Bebidas Quentes,68.70
1248,Vinho Chi.Agua Santa Rsva Carm 750ml,Bebidas Quentes,79.80
1249,Vinho Chi.Agua Santa Rsva Merlot 750ml,Bebidas Quentes,39.90
1250,Vinho Chi.Agua Santa Rsva Svgn Blanc 750,Bebidas Quentes,39.90
1251,Vinho Chi.Agua Santa Svgn Blanc 750ml,Bebidas Quentes,22.90
1252,Vinho Chi.Alto Madero Svgn Blanc 750ml,Bebidas Quentes,35.90
1253,Vinho Chi.Bodega Vieja Cbt Svgn 750ml,Bebidas Quentes,25.90
1254,Vinho Chi.Cabeza Piedra Rsdo Carm.750ml,Bebidas Quentes,258.70
1255,Vinho Chi.Cabeza Piedra Rsdo Cbt Svgn750,Bebidas Quentes,517.40
1256,Vinho Chi.Cabeza Piedra Rsdo Merlot 750m,Bebidas Quentes,218.90
1257,Vinho Chi.Cabeza Piedra Rsdo Svg Bla 750,Bebidas Quentes,119.40
1258,Vinho Chi.Carmenair Carm.750ml,Bebidas Quentes,59.90
1259,Vinho Chi.Cas.Diablo Carmenere 750ml,Bebidas Quentes,143.70
1260,Vinho Chi.Cas.Diablo Cbt Svgn 750ml,Bebidas Quentes,47.90
1261,Vinho Chi.Cas.Diablo Collect Red 750ml,Bebidas Quentes,57.90
1262,Vinho Chi.Cas.Diablo Merlot 750ml,Bebidas Quentes,191.60
1263,Vinho Chi.Cas.Diablo Shiraz 750ml,Bebidas Quentes,47.90
1264,Vinho Chi.Chilano Carmenere 750ml,Bebidas Quentes,83.60
1265,Vinho Chi.Chilano Cbt Svgn 750ml,Bebidas Quentes,104.50
1266,Vinho Chi.Chilano Svgn Blanc 750ml,Bebidas Quentes,62.70
1267,Vinho Chi.Concha Y Toro Carmenere 750ml,Bebidas Quentes,242.10
1268,Vinho Chi.Concha Y Toro Cbt Svgn 750ml,Bebidas Quentes,163.40
1269,Vinho Chi.Concha Y Toro Merlot 750ml,Bebidas Quentes,188.30
1270,Vinho Chi.Concha Y Toro Svgn Blanc 750ml,Bebidas Quentes,107.60
1271,Vinho Chi.Concha Y Toro Zinfandel 750ml,Bebidas Quentes,189.30
1272,Vinho Chi.Cono Sur Carmenere 750ml,Bebidas Quentes,32.90
1273,Vinho Chi.Emiliana Adobe Cbt Svgn 750ml,Bebidas Quentes,97.80
1274,Vinho Chi.Emiliana Adobe P.Noir 750ml,Bebidas Quentes,146.70
1275,Vinho Chi.Emiliana Var.Carmenere 750ml,Bebidas Quentes,37.90
1276,Vinho Chi.Errazuris Rsdo Carmenere 750ml,Bebidas Quentes,32.90
1277,Vinho Chi.Gato Negro Merlot 750ml,Bebidas Quentes,41.90
1278,Vinho Chi.Indomita Var.Cbt 750ml,Bebidas Quentes,38.90
1279,Vinho Chi.Isla Negra Rsva Merlot 750ml,Bebidas Quentes,31.17
1280,Vinho Chi.Nehuen Carm 750ml,Bebidas Quentes,41.80
1281,Vinho Chi.Nehuen Cbt Svgn 750ml,Bebidas Quentes,41.80
1282,Vinho Chi.Nehuen G.Rsva Carm 750ml,Bebidas Quentes,69.90
1283,Vinho Chi.Nehuen Svgn Blanc 750ml,Bebidas Quentes,20.90
1284,Vinho Chi.S.Carolina Cbt/Merlot 750ml,Bebidas Quentes,32.90
1285,Vinho Chi.S.Carolina Rsdo Cbt Svgn 750ml,Bebidas Quentes,99.60
1286,Vinho Chi.S.Carolina Rsdo Cbt/Car.750ml,Bebidas Quentes,49.80
1287,Vinho Chi.S.Carolina Rsdo Cbt/Rose 750ml,Bebidas Quentes,99.60
1288,Vinho Chi.S.Carolina Rsdo Merlot 750ml,Bebidas Quentes,74.70
1289,Vinho Chi.S.Carolina Rsdo Shiraz 750ml,Bebidas Quentes,24.90
1290,Vinho Chi.S.Carolina Rsdo Svgn Bco 750ml,Bebidas Quentes,24.90
1291,Vinho Chi.S.Carolina Rsdo.Carmenere 750m,Bebidas Quentes,49.80
1292,Vinho Chi.Santa Isle Carm.750ml,Bebidas Quentes,65.70
1293,Vinho Chi.Santa Isle Cbt Svgn 750ml,Bebidas Quentes,87.60
1294,Vinho Chi.Santa Isle G.Rsva Carm.750ml,Bebidas Quentes,179.70
1295,Vinho Chi.Santa Isle G.Rsva Cbt Svgn 750,Bebidas Quentes,179.70
1296,Vinho Chi.Santa Isle Merlot 750ml,Bebidas Quentes,175.20
1297,Vinho Chi.Santa Isle Rsva Carm.750ml,Bebidas Quentes,79.80
1298,Vinho Chi.Santa Isle Rsva Cbt Svgn 750ml,Bebidas Quentes,79.80
1299,Vinho Chi.Santa Isle Rsva Svgn Blanc 750,Bebidas Quentes,39.90
1300,Vinho Chi.Santa Isle Svgn Blanc 750ml,Bebidas Quentes,43.80
1301,Vinho Chi.Tarapaca Cosecha Cbt 750ml,Bebidas Quentes,32.90
1302,Vinho Chi.Tradizioni Carm.750ml,Bebidas Quentes,160.30
1303,Vinho Chi.Tradizioni Cbt Svgn 750ml,Bebidas Quentes,206.10
1304,Vinho Chi.Tradizioni Merlot 750ml,Bebidas Quentes,68.70
1305,Vinho Chi.Tradizioni Rsva Merlot 750ml,Bebidas Quentes,79.80
1306,Vinho Chi.Tradizioni Svgn Blanc 750ml,Bebidas Quentes,22.90
1307,Vinho Chi.Travessia Cbt Carmenere 750ml,Bebidas Quentes,26.90
1308,Vinho Chi.V-35 South Cbt Svgn 750ml,Bebidas Quentes,72.90
1309,Vinho Chi.Ventisquero Class.Merlot 750ml,Bebidas Quentes,38.90
1310,Vinho Collina Del Sole Tto Sco 750ml,Bebidas Quentes,247.80
1311,Vinho Collina Del Sole Tto Sve 750ml,Bebidas Quentes,453.12
1312,Vinho da Casa Tto Sco 750ml,Bebidas Quentes,17.90
1313,Vinho di Bartolo Bco Sve 750ml,Bebidas Quentes,95.20
1314,Vinho di Bartolo Tto Sco 750ml,Bebidas Quentes,95.20
1315,Vinho di Bartolo Tto Sve 750ml,Bebidas Quentes,83.30
1316,Vinho do Avo Bco Sco 750ml,Bebidas Quentes,54.60
1317,Vinho do Avo Bco Sve 750ml,Bebidas Quentes,40.99
1318,Vinho do Avo Tto Sco 750ml,Bebidas Quentes,14.90
1319,Vinho do Avo Tto Sve 750ml,Bebidas Quentes,271.70
1320,Vinho Dom Bosco Bco Sco 750ml,Bebidas Quentes,43.60
1321,Vinho Dom Bosco Tto Sco 750ml,Bebidas Quentes,21.80
1322,Vinho Dom Bosco Tto Sve 750ml,Bebidas Quentes,65.40
1323,Vinho Esp.Castillo San Simon Tto 750ml,Bebidas Quentes,114.50
1324,Vinho Esp.Montelago Tto 750ml,Bebidas Quentes,321.30
1325,Vinho Esp.Opera Prima Cbt Svgn 750ml,Bebidas Quentes,103.60
1326,Vinho Esp.Opera Prima Shyrah 750ml,Bebidas Quentes,103.60
1327,Vinho Esp.Opera Prima Tempranillo 750ml,Bebidas Quentes,25.90
1328,Vinho Esp.Rioja D.Roman Tto 750ml,Bebidas Quentes,60.90
1329,Vinho Esp.Vinya Del Mar Bco Sco 750ml,Bebidas Quentes,167.20
1330,Vinho Esp.Vinya Del Mar Tto Sco 750ml,Bebidas Quentes,104.50
1331,Vinho Granja Uniao Cbt Svg 750ml,Bebidas Quentes,21.90
1332,Vinho Granja Uniao Tannat 750ml,Bebidas Quentes,21.90
1333,Vinho Ita.Amerigo Lambrusco Rosso 750ml,Bebidas Quentes,21.90
1334,Vinho Ita.Bacio D.Luna Bco Friz.750ml,Bebidas Quentes,22.90
1335,Vinho Ita.Cella Lambr.Rose 750ml,Bebidas Quentes,40.90
1336,Vinho Ita.Il Principe Rosso 750ml,Bebidas Quentes,21.90
1337,Vinho Ita.Michelangelo Cbt Svgn 750ml,Bebidas Quentes,55.80
1338,Vinho Ita.Michelangelo Merlot 750ml,Bebidas Quentes,27.90
1339,Vinho Ita.Poggio D.Quercia Sangio 750ml,Bebidas Quentes,23.90
1340,Vinho Ita.Primitivo N.Amaro Tto 750ml,Bebidas Quentes,27.90
1341,Vinho Ita.Villa Mura Chardonnay 750ml,Bebidas Quentes,27.90
1342,Vinho La Dorni S/Alcool Tto Sco 720ml,Bebidas Quentes,26.90
1343,Vinho La Dorni S/Alcool Tto Sve 720ml,Bebidas Quentes,43.80
1344,Vinho Lunae Bco Fris.750ml,Bebidas Quentes,114.50
1345,Vinho Lunae Rse Fris.750ml,Bebidas Quentes,45.80
1346,"Vinho Maison de Ville Cbt/Merlot 1,5l",Bebidas Quentes,34.90
1347,Vinho Marcus James Cbt/Svgn 750ml,Bebidas Quentes,57.80
1348,Vinho Marcus James Pinot Noir 750ml,Bebidas Quentes,26.90
1349,Vinho Marcus James Pinotage 750ml,Bebidas Quentes,26.90
1350,Vinho Miolo Rsva Cbt Svgn 750ml,Bebidas Quentes,47.90
1351,Vinho Miolo Selecao Tto 750ml,Bebidas Quentes,35.90
1352,Vinho Miracolo 100% Bordo Sco 750ml,Bebidas Quentes,18.90
1353,Vinho Miracolo 100% Bordo Sve 750ml,Bebidas Quentes,94.50
1354,Vinho Miracolo Tto Sve 1l,Bebidas Quentes,321.30
