,nm_produto,ds_classe2,vl_total
5502,Salg.E.Chips Doritos Nacho 55g,Seca Leve,25.52
5503,Cafe Damasco Trad.Vacuo L500g P450g,Seca Pesada,65.79
5504,Queijo Tirolez Frac.Gorgonzola Kg,Laticinios,11.97
5505,Queijo Santa Clara Minas 0% Lactose Kg,Laticinios,11.43
5506,Choc.Linea Zero Acucar Dark 30g,Seca Doce,23.37
5507,Creme Trat.Dove 350g Ultra Cachos,Perfumaria/Higiene E Beleza,17.59
5508,Cj.Shampoo Dove 200+Condic.400ml Cachos,Perfumaria/Higiene E Beleza,20.13
5509,Lasanha Sadia 600g 4 Qjos,Congelados,9.98
5510,Sand.Massa Leve Picanha Cheddar 130g,Congelados,22.14
5511,Pao Nino Especial S/Casca 300g,Paes E Bolos Industrializados,14.18
5512,Suco Maguary Tang.1l Tp,Bebidas Frias,4.29
5513,Geleia Queensberry Amora 320g,Seca Doce,16.72
5514,Chicle Bubballo Mrgo C/10 50g,Seca Leve,4.18
5515,Alecrim Strafit 5g,Seca Salgada,4.41
5516,Arroz Tio Joao Parb.5kg,Seca Pesada,17.19
5517,Bis.Lacta Xtra Bco 45g,Seca Leve,10.75
5518,Sab.Nivea Liq.Int.Fresh 250ml,Perfumaria/Higiene E Beleza,24.70
5519,Removedor Zulu de Esmalte Fashion 90ml,Perfumaria/Higiene E Beleza,5.90
5520,Marg.Doriana Light 500g C/Sal,"Frios,Massas E Gordurosos",12.68
5521,Protetor Carefree S/Perf.L60p50,Perfumaria/Higiene E Beleza,15.13
5522,Bisc.DeliCia Sequilho 180g,Seca Leve,8.64
5523,Bisc.Kellogg.S Cacau/Mel 120g,Seca Leve,9.89
5524,Desod.Rexona Aero 64g Teens T.Ener.,Perfumaria/Higiene E Beleza,11.57
5525,Lava Roupa Soft Plus Coco 500ml,Limpeza,5.70
5526,Cr.Dental Colgate 70g Luminous White,Perfumaria/Higiene E Beleza,6.53
5527,Massa Galo Smla Spgt-8 500g,Seca Leve,10.35
5528,Desod.Nivea Aero 150ml Sensit.Protect,Perfumaria/Higiene E Beleza,10.99
5529,Salg.E.Chips Torcida Churr.50g,Seca Leve,2.02
5530,Desinf.Veja Lav.480ml,Limpeza,3.89
5531,"Cha Leao Ice Tea Lim.1,5l Pet",Bebidas Frias,20.23
5532,Algodao Proteg Disco C/60,Perfumaria/Higiene E Beleza,9.30
5533,Cerv.Itaipava Premium 355ml Ln,Bebidas Frias,28.71
5534,Cafe Pilao/Damasco Grao Expr.1k,Seca Pesada,38.98
5535,Refrig.Coca Zero 350ml La Six Pack,Bebidas Frias,25.80
5536,"Guard.Mili Bistro Fd 30x29,5 C/50",Limpeza,51.59
5537,Molho Predilecta Branco 240g Sache,Seca Salgada,14.38
5538,Queijo Frimesa Prato Fat.200g,Laticinios,6.83
5539,Batata Ruffles C&S 57g,Seca Leve,4.17
5540,Beb.Purity Soja Orig.1l Trad.,Leite,4.01
5541,Cha Matte Leao Soluv.50g,Seca Doce,21.46
5542,"Conf.Skittles Orig.61,5g",Seca Leve,7.50
5543,Esc.Dental Colgate Smiles Inf.0 A 2 Anos,Perfumaria/Higiene E Beleza,16.11
5544,Fralda Huggies Mega Pack Gde C/48,Perfumaria/Higiene E Beleza,35.90
5545,Bisc.Jasmine Cook.Int.Diet Damasco 150g,Seca Doce,11.05
5546,Bisc.Cookie Native Org.Choc.40g,Seca Doce,2.86
5547,Cookies Linea Zero Nozes C/Choc.40g,Seca Doce,3.48
5548,Composto Lacteo Ninho Fases 1+ 400g La,Seca Doce,13.99
5549,Salg.Crocantissimo Salame C/Lim.40g,Seca Leve,4.94
5550,Suco Campo Largo Uva Lev 900ml Pet,Bebidas Frias,53.82
5551,Molho Pimenta Knorr 150ml,Seca Salgada,4.72
5552,Limpador Cif Banheiro Cloro Gat.500ml,Limpeza,12.99
5553,Mostarda Predilecta Dijon 180g Bisnaga,Seca Salgada,3.15
5554,Leite Castrolanda Uht 3x200ml Desnatado,Leite,5.78
5555,Desod.Rexona Rollon 50ml Active Men,Perfumaria/Higiene E Beleza,8.68
5556,Batata Serya Kids 400g,Congelados,18.05
5557,Sagu Dr.Oetker Mrgo 250g,Seca Doce,8.24
5558,Beb.Lactea Chococlara Uht 200ml,Leite,4.11
5559,Bala Dori Goma Ftas Sort.32g,Seca Leve,3.78
5560,Iog.Frimesa 1000g Mrgo Sache,Laticinios,13.17
5561,Massa Barilla Spgtini 500g,Seca Leve,12.56
5562,"Guard.Snob Gala 23,5x23,5 C/50",Limpeza,7.38
5563,Leite Lactobom Past.2l,Leite,17.04
5564,Mix de Legumes Grano Cong.300g,Congelados,9.03
5565,Picanha Suina Alegra Temp.Resf.Kg,Acougue,38.57
5566,Asa de Frango Copacol Resf.Kg,Acougue,7.20
5567,Limpador Lysoform Deseng.Amoniaco 500ml,Limpeza,5.39
5568,Leite Po Itambe Int.Inst.400g Sache,Seca Doce,15.18
5569,Massa Romanha Cas.Talharim Espinaf.500g,Seca Leve,4.21
5570,Creme P/Pentear Seda 500ml Boom Soltos,Perfumaria/Higiene E Beleza,15.80
5571,Desod.Nivea Aero 150ml B&W Fresh Fem.,Perfumaria/Higiene E Beleza,44.55
5572,Mortadela Frimesa 1kg S/Toucinho,"Frios,Massas E Gordurosos",9.17
5573,Massa Galo Smla Gravata 500g,Seca Leve,3.98
5574,Sabao Em Po Omo Puro Cuidado 1kg,Limpeza,47.92
5575,Creme Trat.Naturre 240g Leite de Cabra,Perfumaria/Higiene E Beleza,9.25
5576,Escova Beleza P/Banho,Perfumaria/Higiene E Beleza,14.52
5577,Pao Pullman Bisnaguito 300g,Paes E Bolos Industrializados,17.85
5578,Lava Roupa Ola 1l,Limpeza,31.80
5579,Coxinha da Asa Seara Iqf 1kg,Congelados,11.12
5580,Coxinha da Asa Copacol Cong.1kg Apiment.,Congelados,11.69
5581,Fio Dental Johnson 50m,Perfumaria/Higiene E Beleza,10.13
5582,Beb.Lactea Very Gurt 850g Coco,Laticinios,17.96
5583,Limpador Mr.Musculo Deseng.Lim.Pulv.500m,Limpeza,24.76
5584,Creme Trat.Dove 350g Reparacao,Perfumaria/Higiene E Beleza,17.59
5585,Meio da Asa Sadia Iqf Kg,Congelados,13.39
5586,Beb.Lactea Choco Milk 1l,Leite,15.18
5587,Bolo Pullman 250g California Chocolate,Paes E Bolos Industrializados,7.25
5588,Mini Bolo Pullman 40g Laranja,Paes E Bolos Industrializados,2.10
5589,Lanche Faroeste X-Frango 130g,Congelados,11.34
5590,Escondidinho Massa Leve Fgo 600g,Congelados,23.67
5591,Leite Ninho Levinho 1l Semidesnatado,Leite,8.47
5592,Lanche Faroeste X-Picanha 130g,Congelados,15.12
5593,Mini Bolo Pullman 40g Chocolate,Paes E Bolos Industrializados,3.15
5594,Bolo Purapan de Tapioca Cremoso Kg,Confeitaria,13.76
5595,Strogonoff Patinho Friboi Reserva Kg,Acougue,21.52
5596,Sab.Premisse Liq.350ml Mrgo/Hibis.Valv.,Perfumaria/Higiene E Beleza,12.90
5597,Cha Leao Carqueja 10g C/10,Seca Doce,1.97
5598,Cerv.Hertog.Jan Grand Prestige 500ml Ow,Bebidas Frias,37.72
5599,Tomate Seco Annihaus 120g Fabagr,Seca Doce,9.58
5600,Sidra Cereser Mrgo 660ml,Bebidas Quentes,13.90
5601,Massa Ita.Paganini Rigatone 500g,Seca Leve,5.09
5602,Carga Gillette Mach3 C/2 Turbo,Perfumaria/Higiene E Beleza,21.90
5603,Massa Ninfa C/O Conchiglione 200g,Seca Leve,4.83
5604,Massa Ita.Paganini Penoni 500g,Seca Leve,5.09
5605,Aguard.Ypioca Brazilizar Cg Prata 965ml,Bebidas Quentes,12.48
5606,Pao de Alho Santa Massa Pim.270g Resf.,Paes E Bolos Industrializados,7.25
5607,Sake Sakai 750ml,Bebidas Quentes,35.80
5608,Tintura Cor&Ton 125g L.Platinado 12.11,Perfumaria/Higiene E Beleza,22.36
5609,Maionese Hellmanns 470g,Seca Salgada,14.38
5610,Pacoca de Amendoim Rolha 230g Fabagr,Seca Doce,15.72
5611,Bolo Pullman Ana Maria 35g Cenoura C/Cho,Paes E Bolos Industrializados,1.55
5612,Brochete DeliCia A/S Kg,Acougue,8.16
5613,Cookie Negresco Gotas de Baun.60g,Seca Leve,1.99
5614,Sob.Danone Danette 180g Choc.C/Avela,Laticinios,6.98
5615,Macarrao Ao Sugo Kg,Rotisseria,8.18
5616,Nhoque Ao Sugo Kg,Rotisseria,10.51
5617,Bisteca de Porco Kg,Rotisseria,7.63
5618,Bisteca Tonini Resf.Kg,Acougue,9.47
5619,Desod.Bi-O Rollon 50ml Toque Seco Fem.,Perfumaria/Higiene E Beleza,7.51
5620,Desod.Rexona Rollon 50ml Antib.Fresh Mas,Perfumaria/Higiene E Beleza,8.68
5621,Canudinhos Nino P/Rechear 150g,Seca Doce,7.19
5622,Iog.Tirol Polpa 540g,Laticinios,7.14
5623,Queijo Tirolez Parm.Frac.Kg,Laticinios,18.45
5624,Formula Inf.Nan Comfor 2 800g,Seca Doce,77.98
5625,Suco Maguary Stevia Uva 1l,Bebidas Frias,4.95
5626,Bala Mentos Rainbow Ftas 38g,Seca Leve,3.02
5627,Formula Inf.Nan Comfor 3 800g La,Seca Doce,45.82
5628,Queijo Santa Clara Colonial Frac.Kg,Laticinios,21.51
5629,Atum Ralado Coqueiro Oleo 170g,Seca Salgada,21.08
5630,Kani Kama Costa Sul 200g,Congelados,28.41
5631,Purif.Bom Ar Aero Chei.Limpeza 360ml,Limpeza,8.78
5632,Azeitona Hemmer Vde 500g,Seca Salgada,22.90
5633,Cha Multiervas Melissa 8g C/10,Seca Doce,2.76
5634,Sab.Francis Sve 90g Azul,Perfumaria/Higiene E Beleza,2.36
5635,Sidra Celebrate 660ml,Bebidas Quentes,9.16
5636,Canjiquinha Zaeli Amar.500g,Seca Pesada,3.51
5637,"Caldo Kitano Carne Po 37,5g",Seca Salgada,2.86
5638,Suco Nutrinectar Lja 1l Tp,Bebidas Frias,10.57
5639,Brioche de Coco Kg,Padaria,3.92
5640,Pimenta Strafit Grao 30g,Seca Salgada,4.77
5641,Farinha Milho Yoki Flocao 500g,Seca Pesada,5.78
5642,"Caldo Sazon Galinha 37,5g",Seca Salgada,9.45
5643,Tintura Beautycolor Lou.M.Cl.Cin.E.12.1,Perfumaria/Higiene E Beleza,27.54
5644,Creme P/Pentear Gold 280g Mega Brilho,Perfumaria/Higiene E Beleza,15.11
5645,Tempero Knorr M.Feijao Caseiro 48g,Seca Salgada,6.36
5646,Geleia Queenberry Zero Damasco 250g,Seca Doce,15.48
5647,Vodka Doble W 970ml,Bebidas Quentes,14.84
5648,Farinha Milho Zaeli Biju 500g,Seca Pesada,5.34
5649,Lustra Moveis Facille Jasmim 200ml,Limpeza,4.30
5650,P-Suisse Carolina 320g Mrgo/Ban/Maca,Laticinios,3.69
5651,Linguica Perdigao Calab.Enrolad.500g,"Frios,Massas E Gordurosos",11.28
5652,Sab.Premisse Liq.350ml Acai/Camom.Valv.,Perfumaria/Higiene E Beleza,5.71
5653,Paio Fattoria Kg,Fiambreria,13.78
5654,Gel Fixador Bozzano 300g Brilho Molhado,Perfumaria/Higiene E Beleza,12.76
5655,Desod.Nivea Aero 150ml Antibac.Masc.,Perfumaria/Higiene E Beleza,54.95
5656,Palmito do Vale Acai Rod.300g,Seca Salgada,12.69
5657,Picles Poli 300g,Seca Salgada,7.13
5658,Azeitona Zaeli Vde Rech.170g,Seca Salgada,7.78
5659,Linguica Perdigao Portuguesa 400g,"Frios,Massas E Gordurosos",20.96
5660,Paio Bizinelli Def.Kg,Fiambreria,3.52
5661,Beb.Lactea Piracanjuba Uht 200ml Mam/Mac,Leite,5.88
5662,Cebolinha D.Aldeia Cristal 200g,Seca Salgada,7.06
5663,Pimenta Hemmer Biquinho Verm.200g,Seca Salgada,17.98
5664,Queijo Verde Campo Cottage 200g,Laticinios,19.65
5665,Queijo Lacfree Minas Padrao Cry Kg,Laticinios,21.80
5666,Desod.Dove Aero Comp. 53g Invis Dry,Perfumaria/Higiene E Beleza,15.49
5667,Leite Condensado Frimesa Zero 395g,Seca Doce,9.18
5668,Pao Aminna Trad.Zero Ovo S/Acucar 450g,Paes E Bolos Industrializados,124.80
5669,Salame Sadia Italiano Mini Kg,"Frios,Massas E Gordurosos",24.15
5670,Choc.Em Po Nestle 200g,Seca Doce,12.90
5671,Salsicha Frimesa Resf.Pct 2kg,Fiambreria,15.96
5672,Canela Strafit Po 30g,Seca Salgada,3.20
5673,Linguica Sadia Fina 240g,"Frios,Massas E Gordurosos",20.20
5674,Talco Pompom 200g,Perfumaria/Higiene E Beleza,11.52
5675,Agua Min.O Fino S/Gas 350ml Pet,Bebidas Frias,1.25
5676,Batata Pringles Original 37g,Seca Leve,14.25
5677,Tubetes Barion Cream 35g,Seca Leve,4.09
5678,Cerv.Itaipava Zero Alcool 350ml La,Bebidas Frias,13.89
5679,Suco D.Valle Integral Goiaba 300ml Pet,Bebidas Frias,6.48
5680,Maminha Nobre Baby Friboi Reserva Kg,Acougue,27.22
5681,Choc.Garoto Talento Bco/Doce de Lte 90g,Seca Leve,7.96
5682,Beb.Energ.Red Bull S.Free 250ml La,Bebidas Frias,7.39
5683,Arroz U-Bens Risoto Funghi 240g,Seca Pesada,6.98
5684,Arroz U-Bens Express 7 Graos 240g,Seca Pesada,6.98
5685,Arroz Dalfovo Parb.5kg,Seca Pesada,54.45
5686,Massa Renata C/O Pde Nosso 500g,Seca Leve,3.85
5687,Massa Renata C/O Spgt-9 500g,Seca Leve,10.74
5688,Hot Hit Seara 145g Cheddar,Congelados,9.18
5689,Hot Hit Seara 145g Bacon,Congelados,4.59
5690,Choc.Twix Triplo 80g,Seca Leve,3.99
5691,Ovos Caramuru Gde Bco 30un,Granjeiros,9.92
5692,Algodao Proteg 50g Bola,Perfumaria/Higiene E Beleza,3.81
5693,Aguard.Velho Barreiro 910ml,Bebidas Quentes,16.40
5694,Cereal Jasmine G.Flakes Maca/Can.300g,Seca Doce,26.43
5695,Shampoo Clear 200ml Limpeza Diaria,Perfumaria/Higiene E Beleza,13.85
5696,Refrig.Pepsi-Cola 600ml Pet,Bebidas Frias,3.39
5697,Atum 88 Ralado Oleo 170g,Seca Salgada,3.92
5698,Bala Fini Meninas Poderosas 90g,Seca Leve,13.48
5699,Salg.Ofir Bacon 40g,Seca Leve,5.85
5700,Pao de Banha Kg,Padaria,12.22
5701,Leite Coco Mais Coco 200ml Gf,Seca Doce,9.84
5702,Shampoo Monange 350ml Prot.Termica,Perfumaria/Higiene E Beleza,5.33
5703,Fralda Huggies Jumbinho Xg C/16,Perfumaria/Higiene E Beleza,23.46
5704,Barra Cer.Nutry Caju/Choc.66g,Seca Leve,3.69
5705,Creme Nutella Avela 350g,Seca Doce,43.69
5706,Bicarbonato de Amonio Strafit 50g,Seca Salgada,1.90
5707,Cr.Dental Oral-B 100gr Stages Frozen,Perfumaria/Higiene E Beleza,8.22
5708,Amend.Zaeli Bco 500g,Seca Pesada,8.68
5709,Beb.Lactea Nescau Uht 3x200ml Rest.Lact,Leite,6.24
5710,Refrig.Pepsi-Cola 350ml La,Bebidas Frias,2.29
5711,Limpador Veja L.Pesada Deseng.Lja 500ml,Limpeza,5.59
5712,Sobrecoxa Fgo Lar Cong.Iqf 1kg,Congelados,7.23
5713,Limpador Sanit.Harpic P/Cx Ac.50g,Limpeza,9.67
5714,Tempero Villa Verona C/Az. E.Virg.500ml,Seca Pesada,16.66
5715,Pe de Moleque Dacolonia 300g,Seca Leve,7.90
5716,Bisc.Toddy Rech.Choc.100g,Seca Leve,2.19
5717,Pao Petisco Zinho Bolinha Catupiry 300g,Paes E Bolos Industrializados,9.03
5718,Sabao Em Po Omo Sports 1.8kg,Limpeza,37.76
5719,Granola Mae Terra Banana 1kg,Seca Doce,21.67
5720,Doce de Leite Braga.S C/Am.700g Fabagr,Seca Doce,32.96
5721,Bisc.Vitao Cookies Cast.200g,Seca Leve,5.97
5722,Tintura Nutrisse Grafite N.30,Perfumaria/Higiene E Beleza,18.69
5723,Desentupidor Diabo Verde 300g,Limpeza,15.59
5724,Lasanha Aurora 650g Frango,Congelados,8.54
5725,Shampoo Ox 240ml Oils Nut.Int,Perfumaria/Higiene E Beleza,9.50
5726,Extrato Tomate Tarantella 300g Sache,Seca Salgada,2.33
5727,Desodor.Inspira Past.Ades.Marine L4p3,Limpeza,13.22
5728,Pao Nutrella Nutrelinhas Integral 300g,Paes E Bolos Industrializados,6.50
5729,Limpador Veja L.Pesada Floral Camp. 2l,Limpeza,18.19
5730,Desod.Dove Aero 89gr Beauty Finish F,Perfumaria/Higiene E Beleza,14.88
5731,"Cj.Sab.Dermacyd 200ml Deli+1,99 Derm.100",Perfumaria/Higiene E Beleza,43.14
5732,Tempero Knorr Frango 40g,Seca Salgada,4.09
5733,Panettone DeliCia 500g Choc.,Paes E Bolos Industrializados,12.18
5734,Pao de Queijo C/Calabresa Kg,Padaria,3.75
5735,Sopa Maggi Gal/Arroz 70g,Seca Leve,5.06
5736,Esc.Dental Condor Junior Lilica Ripilica,Perfumaria/Higiene E Beleza,7.49
5737,Shampoo Dove Baby 400ml Hidrat.Henriq,Perfumaria/Higiene E Beleza,17.39
5738,Purif.Glade Gel F.Perfection 70g,Limpeza,29.10
5739,Ovos de Codorna Jureia 300g,Seca Salgada,12.42
5740,Hamburguer Seara Texasburguer Fgo 56g,Congelados,10.68
5741,Massa Renata C/O Linguine 500g,Seca Leve,3.85
5742,Cafe Bom Jesus Trad.500g Pouch,Seca Pesada,68.81
5743,Purif.Glade Sensat.Ima Lav.8g,Limpeza,45.94
5744,Polpa Frut Life Manga 100g,Congelados,2.76
5745,Manjericao Strafit 10g,Seca Salgada,3.70
5746,Geleia Ritter Diet Framb.260g,Seca Doce,16.93
5747,Iog.Nestle Grego Light 360g Mrgo,Laticinios,17.97
5748,Bolo de Milho Kg,Confeitaria,9.78
5749,Pao Wickbold Grao Sabor Graos 450g,Paes E Bolos Industrializados,7.25
5750,Arroz A Primavera Kg,Rotisseria,5.40
5751,Palmito Qualidoro P.Real Int.300g,Seca Salgada,19.77
5752,Empadao de Frango C/Requeijao Stoll Kg,Rotisseria,12.09
5753,Beb.Isot.Gatorade Ftas Citr.500ml Pet,Bebidas Frias,4.69
5754,"Cha Leao Ice Tea Pess.1,5l Pet",Bebidas Frias,52.72
5755,Sanduiche Natural de Frango Kg,Rotisseria,2.89
5756,Requeijao Pocos de Caldas Light 200g,Laticinios,5.29
5757,Drop.S Halls Mrgo C/3 102g,Seca Leve,3.86
5758,Desod.Rexona Aero 90g Pomelo F.,Perfumaria/Higiene E Beleza,12.45
5759,Gel Dental Close-Up 100g Liquifresh Hot,Perfumaria/Higiene E Beleza,3.99
5760,Refr.D.Valle Mais Uva 200ml,Bebidas Frias,9.77
5761,Presunto Frimesa Fat.200g,"Frios,Massas E Gordurosos",17.97
5762,Molho Tomate D'Ajuda Peneirado 200g Sach,Seca Salgada,4.68
5763,Tempero Arisco Alho/Sal 300g,Seca Salgada,10.47
5764,Agua Sanit.Vim Cloro Orig.L750ml P600ml,Limpeza,10.49
5765,Mel Unimel 500g Pote,Seca Doce,15.51
5766,Desod.Rexona Aero 90g Active Men,Perfumaria/Higiene E Beleza,11.99
5767,Preservativo Prudence C/12,Perfumaria/Higiene E Beleza,7.03
5768,Massa Petybon G.Duro Spgt 500g,Seca Leve,7.30
5769,Condic.Clear 200ml Hidratacao Intensa,Perfumaria/Higiene E Beleza,12.65
5770,Kit Cappuccino Melitta Choc.200g L3 P2,Seca Pesada,15.54
5771,Agua Crystal Sparkling Limao 510ml Pet,Bebidas Frias,4.14
5772,Abs.Intimus Sport Sve C/Abas C/32,Perfumaria/Higiene E Beleza,14.00
5773,Donut Rech.Chocolate Kg,Confeitaria,7.45
5774,Comp.Alim.Vigor Mix 500g S/Sal,"Frios,Massas E Gordurosos",12.97
5775,Creme Desod.Red Apple 55g Fem.Natural,Perfumaria/Higiene E Beleza,4.57
5776,Capeletti Mezzani 400g 4 Qjos,"Frios,Massas E Gordurosos",6.49
5777,Frango Perdigao Def.Kg,"Frios,Massas E Gordurosos",39.98
5778,Guard.Grand Hotel Fm C/50,Limpeza,13.02
5779,Acucar Guimaraes Mascavo Org.300g,Seca Doce,3.28
5780,Cha Chamel Abacaxi 13g Fabagr,Seca Doce,4.84
5781,Salsichao Juliatto Kg,Fiambreria,6.44
5782,Manteiga Teixeira 500g C/Sal,"Frios,Massas E Gordurosos",13.36
5783,Snacks Supplylife S/Gluten E.Finas 60g,Seca Doce,7.11
5784,Pao Nutrella Supreme Cast/Quinoa 600g,Paes E Bolos Industrializados,27.78
5785,Gelatina Dr.Oetker Diet Uva 12g,Seca Doce,2.62
5786,Snack Soja Good Soy Ervas 25g,Seca Doce,5.06
5787,Doce Aragel Mocoto Mrgo 200g Fabagr,Seca Doce,5.05
5788,Snack Soja Good Soy Churr.25g,Seca Doce,2.53
5789,Grao de Bico Grano Cong.300g,Congelados,16.25
5790,Beb.Energ.Monster Assault 473ml La,Bebidas Frias,6.69
5791,Cafe do Ponto Safra Especial 250g Pouch,Seca Pesada,8.62
5792,Beb.Isot.Gatorade Tang.500ml Pet,Bebidas Frias,14.07
5793,Manjar Aragel 250g Fabagr,Seca Doce,5.05
5794,Acucar Native Org.5kg,Seca Doce,25.93
5795,Doce de Amend.Aragel Pe Mol. 230g Fabagr,Seca Doce,3.93
5796,Acucar Colombo Cristal 2kg,Seca Pesada,9.34
5797,Mist.P/Bolo D.Benta Coco 450g,Seca Doce,3.99
5798,Salaminho Alegra Kg,"Frios,Massas E Gordurosos",15.48
5799,Sab.Premisse Liq.350ml Seg.De Romance,Perfumaria/Higiene E Beleza,6.45
5800,Farinha de Trigo DeliCia 1kg,Seca Pesada,1.93
5801,Batata Palha Husker 250g,Seca Leve,15.38
5802,Abs.Always Active Ultra C/Abas C/8,Perfumaria/Higiene E Beleza,5.96
5803,Desinf.Clean Plus Talco 2lt,Limpeza,14.67
5804,Alv.Girando Sol S/Cloro Poder O2 2l,Limpeza,13.49
5805,Amac.Comfort Puro Cuidado 2l,Limpeza,33.96
5806,Pasta Supplylife Amend.Banana 120g,Seca Doce,6.77
5807,Limpador Mr.Musculo Deseng.Sc.400ml 20%,Limpeza,8.30
5808,Massa Isabela C/O Nhoque 500g,Seca Leve,10.45
5809,Papel Hig.Neve Neutro F.Tripla 20m C/4,Limpeza,7.30
5810,Cubos P/Sopa DeliCia A/S Kg,Acougue,8.52
5811,Queijo Vidativa Nozinho Trad.Kg,Laticinios,16.07
5812,File Peito Frango Seara Temp.500g P/Micr,Congelados,16.65
5813,Pessego Oderich Metades 450g,Seca Doce,10.21
5814,Condic.Elseve 400ml Detox Oleosidade,Perfumaria/Higiene E Beleza,18.99
5815,Hot Hit Seara 145g Barbecue,Congelados,9.18
5816,Biscoito de Polvilho DeliCia 70gr,Confeitaria,3.75
5817,Deterg.Girando Sol Neutro 1l,Limpeza,3.59
5818,Sabao Pedra Minuano Glic.Neutro C/5,Limpeza,13.18
5819,Beb.Lactea Showkinho Uht 1l Choc.,Leite,7.12
5820,Cj.Shampoo+Condic.Gold Chocolate,Perfumaria/Higiene E Beleza,11.90
5821,Musculo Mole DeliCia A/S Especial Kg,Acougue,28.19
5822,Sabao Ariel Liq.Conc.50 Lavag.2l,Limpeza,29.90
5823,Sapolio Radium Crem.Classico 500ml,Limpeza,9.45
5824,Mel Chamel Pote 500g Fabagr,Seca Doce,15.27
5825,Iog.Batavo Ped.Ftas 100g Coco,Laticinios,2.82
5826,Iog.Batavo Ped.Ftas 100g Pess.,Laticinios,2.82
5827,Iog.Batavo Ped.Ftas 100g Abacaxi,Laticinios,5.64
5828,Preservativo Jontex C/3,Perfumaria/Higiene E Beleza,9.04
5829,Chicle Mentos Fresh Winter 56g Gf,Seca Leve,14.53
5830,Molho Kenko Ingles 150ml,Seca Salgada,5.42
5831,Shampoo Head&Shoulders 400ml Pre.Que.Men,Perfumaria/Higiene E Beleza,19.94
5832,Molho D'Aldeia Shoyo 150ml,Seca Salgada,3.49
5833,Antissep.Buc.Plax  L500ml P350ml Ice Gla,Perfumaria/Higiene E Beleza,15.30
5834,Beb.Energ.Fusion 1l Pet,Bebidas Frias,7.79
5835,Alcool da Ilha Gel 70 Inpm Limao 480g,Limpeza,9.38
5836,Fralda Mili Mega Xg C/36,Perfumaria/Higiene E Beleza,29.90
5837,Bomba Doce de Leite Kg,Confeitaria,7.69
5838,Sonho C/Creme Kg,Confeitaria,2.06
5839,Tesoura Marco Boni P/Pelo do Nariz,Perfumaria/Higiene E Beleza,20.20
5840,Refrig.Sukita Uva Cacula 237ml Pet,Bebidas Frias,2.97
5841,Iog.Chamyto Go 100g Vitamina de Ftas,Laticinios,5.97
5842,Condic.Elseve 200ml Rep.Total 5,Perfumaria/Higiene E Beleza,26.14
5843,Refrig.Cini Guar/Abac.290ml,Bebidas Frias,3.06
5844,Pudim Bretzke Choc.50g,Seca Doce,3.42
5845,Refrig.Viva Schin Mini Guar.250ml Pet,Bebidas Frias,0.94
5846,Shampoo Clear 400ml Limp.Diaria,Perfumaria/Higiene E Beleza,21.58
5847,Meio da Asa Big Fgo Temp.Resf.Kg,Acougue,32.35
5848,Bolo Cake Bavariano Kg,Confeitaria,9.70
5849,Doce D.Aldeia Uva 400g,Seca Doce,5.49
5850,Doce Forno Velho Colonial Goiaba 250gr,Fiambreria,12.74
5851,Mortadela Copacol Fgo Def.Kg,"Frios,Massas E Gordurosos",10.29
5852,Bolo Recheado Marta Rocha Kg Frco,Confeitaria,24.72
5853,Limpador Destac Ceram/Porcel.750ml,Limpeza,7.71
5854,Sab.Seiva Liq.1l Maca Verde,Perfumaria/Higiene E Beleza,9.88
5855,Desinf.Harpic Power Plus L750ml P500ml,Limpeza,7.99
5856,Snacks Jandira Castanha de Caju 40g,Seca Leve,11.98
5857,Amendoa Jandira Torrada/Salgada 130g,Seca Leve,14.92
5858,Snacks Jandira Milho/Mostarda/Mel 25g,Seca Leve,5.04
5859,Snacks Jandira Mix Trad.40g,Seca Leve,15.14
5860,Shampoo Aspa A Seco 150ml S/Perf.,Perfumaria/Higiene E Beleza,21.62
5861,Guard.Scott Cq C/50,Limpeza,1.73
5862,Pipoca DeliCia Doce 50g,Seca Leve,0.95
5863,Queijo Polenguinho Gorgonzola 68g,Laticinios,5.16
5864,Queijo Polenguinho Gruyere 68g,Laticinios,5.16
5865,Queijo Polenguinho Trad.68g,Laticinios,5.98
5866,Bisc.Barion Carinho Amant.Choc./Lte 75g,Seca Leve,3.72
5867,Alcaparras Hemmer 100g,Seca Salgada,5.95
5868,Cerv.Skol Pilsen 355ml Ln,Bebidas Frias,22.13
5869,Cafe 3 Coracoes Trad.Vacuo 250g,Seca Pesada,5.43
5870,Condic.Dove 400ml Reparacao,Perfumaria/Higiene E Beleza,21.20
5871,Sabao Pedra Alpes Super C/5,Limpeza,6.29
5872,Talco T.Anjinhos 200g Rosa,Perfumaria/Higiene E Beleza,7.50
5873,Achoc.Brow Cow 500g,Seca Doce,7.70
5874,Beb.Lactea Nescafe Smoovlatte 270ml Choc,Leite,3.90
5875,Sab.Senador 130g L4p3 Classic,Perfumaria/Higiene E Beleza,9.90
5876,Cj.2 Desod.Rexona Aero 90g C/50% Invis.F,Perfumaria/Higiene E Beleza,17.99
5877,Panettone Village 500g Banana C/Can.,Paes E Bolos Industrializados,35.26
5878,Acafrao da Terra Sweet 30g,Seca Salgada,8.49
5879,Tempero Strafit Baiano 30g,Seca Salgada,7.96
5880,Cerv.Brahma Chopp 355ml Ln,Bebidas Frias,5.98
5881,Cerv.Skol Beats Secret 313ml Ln,Bebidas Frias,4.75
