,nm_produto,ds_classe2,vl_total
388,Beb.Ades Soja Mrgo 200ml Tp,Bebidas Frias,155.67
389,Beb.Ades Soja Pess.1l Tp,Bebidas Frias,441.94
390,Beb.Ades Soja Uva 1l Tp,Bebidas Frias,572.08
391,Beb.Ades Soja Uva 200ml Tp,Bebidas Frias,144.68
392,Beb.Aquarius Fresh Limao 510ml Pet,Bebidas Frias,283.11
393,Beb.Cini Cristal Limao 600ml Pet,Bebidas Frias,331.28
394,Beb.Energ.Burn 1l Pet,Bebidas Frias,263.99
395,Beb.Energ.Burn 260ml,Bebidas Frias,34.14
396,Beb.Energ.Flying Horse 1l,Bebidas Frias,331.24
397,Beb.Energ.Furioso 2l,Bebidas Frias,1053.22
398,Beb.Energ.Fusion 1l Pet,Bebidas Frias,375.20
399,Beb.Energ.Fusion Cha Lim./Hort.310ml La,Bebidas Frias,86.92
400,Beb.Energ.Fusion Lja 310ml La,Bebidas Frias,65.29
401,Beb.Energ.Insano 1l,Bebidas Frias,285.12
402,Beb.Energ.Insano 269ml La,Bebidas Frias,83.22
403,Beb.Energ.Monster 500ml La Lo-Carb,Bebidas Frias,6.69
404,Beb.Energ.Monster Assault 473ml La,Bebidas Frias,211.89
405,Beb.Energ.Monster Energy 473ml La,Bebidas Frias,739.32
406,Beb.Energ.Monster Khaos 473ml La,Bebidas Frias,407.01
407,Beb.Energ.Monster Lo-Carb 473ml La,Bebidas Frias,378.45
408,Beb.Energ.Monster Ultra 473ml La,Bebidas Frias,335.31
409,Beb.Energ.Red Bull 250ml La,Bebidas Frias,1884.92
410,Beb.Energ.Red Bull 355ml La,Bebidas Frias,555.45
411,Beb.Energ.Red Bull 473ml La,Bebidas Frias,498.73
412,Beb.Energ.Red Bull Acai 250ml,Bebidas Frias,7.39
413,Beb.Energ.Red Bull Blue 250ml,Bebidas Frias,208.28
414,Beb.Energ.Red Bull Red 250ml La,Bebidas Frias,94.96
415,Beb.Energ.Red Bull S.Free 250ml La,Bebidas Frias,446.18
416,Beb.Energ.Red Bull Summer/Tropical 250ml,Bebidas Frias,47.83
417,Beb.Energ.Tnt 269ml La,Bebidas Frias,41.44
